"gene_name","gene_id_mat","gene_id_pat","chromosome_mat","chromosome_pat","num_reads_mat_mouse_1","num_reads_mat_mouse_2","num_reads_mat_mouse_4","num_reads_mat_mouse_7","num_reads_mat_mouse_8","num_reads_pat_mouse_1","num_reads_pat_mouse_2","num_reads_pat_mouse_4","num_reads_pat_mouse_7","num_reads_pat_mouse_8","total_reads_mouse_1","total_reads_mouse_2","total_reads_mouse_4","total_reads_mouse_7","total_reads_mouse_8","pct_xi_mouse_1","pct_xi_mouse_2","pct_xi_mouse_4","pct_xi_mouse_7","pct_xi_mouse_8","corrected_pct_xi_mouse_1","corrected_pct_xi_mouse_2","corrected_pct_xi_mouse_4","corrected_pct_xi_mouse_7","corrected_pct_xi_mouse_8","lower_confidence_interval_mouse_1","lower_confidence_interval_mouse_2","lower_confidence_interval_mouse_4","lower_confidence_interval_mouse_7","lower_confidence_interval_mouse_8","upper_confidence_interval_mouse_1","upper_confidence_interval_mouse_2","upper_confidence_interval_mouse_4","upper_confidence_interval_mouse_7","upper_confidence_interval_mouse_8"
"Maob","ENSMUSG00000040147","MGP_CASTEiJ_G0034559","X","X",507,535,415,521,506,35,22,18,21,26,542,557,433,542,532,0.0645756457564576,0.0394973070017953,0.0415704387990762,0.0387453874538745,0.0488721804511278,0.0941069287964795,0.0566383970158642,0.0414234263951257,0.0574553830981135,0.0717782446336323,0.0695260323692225,0.0374422057765101,0.0226544512980939,0.0378640148073844,0.0498444100917761,0.118687825223737,0.0758345882552183,0.0601924014921576,0.0770467513888427,0.0937120791754886
"Mbtps2","ENSMUSG00000046873","MGP_CASTEiJ_G0035175","X","X",49,69,46,50,58,35,33,33,24,35,84,102,79,74,93,0.416666666666667,0.323529411764706,0.417721518987342,0.324324324324324,0.376344086021505,0.518042439121752,0.411168448490628,0.41682278750831,0.420598707050971,0.47593260062125,0.411187274764535,0.315679429385402,0.308102511810645,0.308123726222994,0.374430994104525,0.624897603478969,0.506657467595854,0.525543063205976,0.533073687878948,0.577434207137976
"Mecp2","ENSMUSG00000031393","MGP_CASTEiJ_G0034792","X","X",269,287,276,255,266,42,61,42,40,53,311,348,318,295,319,0.135048231511254,0.175287356321839,0.132075471698113,0.135593220338983,0.166144200626959,0.19025279489866,0.236828490328004,0.131652356758802,0.19174193064398,0.230683911553658,0.146630536289571,0.192161517864728,0.0944906488903187,0.146818733651043,0.184454984875523,0.23387505350775,0.281495462791279,0.168814064627286,0.236665127636918,0.276912838231793
"Med12","ENSMUSG00000079487","MGP_CASTEiJ_G0034921","X","X",196,251,175,207,275,26,21,25,16,20,222,272,200,223,295,0.117117117117117,0.0772058823529412,0.125,0.0717488789237668,0.0677966101694915,0.166401992389792,0.108857105215805,0.124596297953303,0.104660891136612,0.0986524434965111,0.117409537801689,0.0718431322051583,0.0788253558142562,0.0644835075722893,0.0646243866843589,0.215394446977894,0.145871078226451,0.170367240092349,0.144838274700934,0.132680500308663
"Med14","ENSMUSG00000064127","MGP_CASTEiJ_G0034548","X","X",130,112,101,83,116,15,23,26,12,12,145,135,127,95,128,0.103448275862069,0.17037037037037,0.204724409448819,0.126315789473684,0.09375,0.147944948119426,0.230668048821408,0.204123293874591,0.179420157620303,0.134710903011109,0.0901555744260695,0.159606967372987,0.134023714606495,0.102261915002287,0.0755649415987149,0.205734321812783,0.301729130269828,0.274222873142686,0.256578400238319,0.193856864423503
"Mid2","ENSMUSG00000000266","MGP_CASTEiJ_G0035104","X","X",200,179,129,154,172,71,85,67,74,82,271,264,196,228,254,0.261992619926199,0.321969696969697,0.341836734693878,0.324561403508772,0.322834645669291,0.348199226461434,0.409441956014423,0.341005654411138,0.420862326700964,0.417748153568478,0.291479414507138,0.350125718716162,0.274640258494168,0.356779508609841,0.357096319322166,0.404919038415731,0.468758193312683,0.407371050328108,0.484945144792088,0.47839998781479
"Mmgt1","ENSMUSG00000061273","MGP_CASTEiJ_G0034703","X","X",160,144,105,154,164,20,38,30,27,47,180,182,135,181,211,0.111111111111111,0.208791208791209,0.222222222222222,0.149171270718232,0.222748815165877,0.158321784776468,0.278128206902416,0.22158404430116,0.209579375927797,0.301330966131448,0.10499379410582,0.213030610848052,0.151526273558649,0.150285176903112,0.239420440265304,0.211649775447116,0.34322580295678,0.291641815043671,0.268873574952481,0.363241491997592
"Morc4","ENSMUSG00000031434","MGP_CASTEiJ_G0035097","X","X",150,173,89,167,151,61,55,49,43,60,211,228,138,210,211,0.289099526066351,0.241228070175439,0.355072463768116,0.204761904761905,0.28436018957346,0.37963727549765,0.317020882492814,0.354226523387116,0.280266382818226,0.374213123203304,0.314156451676122,0.256622081772301,0.274429041294317,0.219521479953144,0.308918172865404,0.445118099319179,0.377419683213327,0.434024005479915,0.341011285683308,0.439508073541205
"Mospd2","ENSMUSG00000061778","MGP_CASTEiJ_G0035217","X","X",92,133,107,111,107,72,62,67,49,52,164,195,174,160,159,0.439024390243902,0.317948717948718,0.385057471264368,0.30625,0.327044025157233,0.54079682239123,0.404981051593819,0.384182648581252,0.400338028105808,0.422423089396066,0.46452823988201,0.336081953764575,0.311910943536463,0.324418276795636,0.345646597406799,0.61706540490045,0.473880149423063,0.456454353626041,0.476257779415979,0.499199581385333
"Msl3","ENSMUSG00000031358","MGP_CASTEiJ_G0035232","X","X",81,110,53,102,86,16,17,4,10,7,97,127,57,112,93,0.164948453608247,0.133858267716535,0.0701754385964912,0.0892857142857143,0.0752688172043011,0.229137617901087,0.184101120602466,0.0699346470914953,0.129123071807104,0.109127319766057,0.145500540752884,0.116696042714104,0.00372617127531087,0.0670190970158265,0.0457576882752668,0.312774695049289,0.251506198490828,0.13614312290768,0.19122704659838,0.172496951256848
"Msn","ENSMUSG00000031207","MGP_CASTEiJ_G0034887","X","X",2190,3323,1302,1553,1499,241,393,222,191,201,2431,3716,1524,1744,1700,0.0991361579596874,0.105758880516685,0.145669291338583,0.109518348623853,0.118235294117647,0.142071958721347,0.147247829477484,0.145209913496311,0.156828523553583,0.167912066908393,0.12819369208626,0.135854619383151,0.127521720049721,0.139761989530955,0.150143631164047,0.155950225356435,0.158641039571816,0.162898106942901,0.17389505757621,0.18568050265274
"Mtm1","ENSMUSG00000031337","MGP_CASTEiJ_G0034746","X","X",195,196,152,195,212,11,19,15,22,19,206,215,167,217,231,0.0533980582524272,0.0883720930232558,0.0898203592814371,0.101382488479263,0.0822510822510823,0.0782452587991295,0.123985946603,0.0895186501869549,0.145753362713198,0.118846782928015,0.0415718578532356,0.0799334396104903,0.0462192235986658,0.0988051401568148,0.0771155196469205,0.114918659745024,0.168038453595511,0.132818076775244,0.192701585269581,0.160578046209111
"Mtmr1","ENSMUSG00000015214","MGP_CASTEiJ_G0034747","X","X",120,132,122,143,154,17,21,16,18,22,137,153,138,161,176,0.124087591240876,0.137254901960784,0.115942028985507,0.111801242236025,0.125,0.175721941231966,0.18849520712431,0.115563717082226,0.159920485023611,0.176948615480867,0.111992857647053,0.12652284126173,0.0622237707551188,0.103303413830505,0.12056812931321,0.239451024816879,0.250467572986889,0.168903663409333,0.216537556216716,0.233329101648525
"Naa10","ENSMUSG00000031388","MGP_CASTEiJ_G0034788","X","X",57,39,39,44,66,7,10,9,6,9,64,49,48,50,75,0.109375,0.204081632653061,0.1875,0.12,0.12,0.155977448693759,0.272393081179218,0.186937570975673,0.170968741766645,0.170275038977098,0.0670847613861451,0.147741871582825,0.0766471697803199,0.0666152706790869,0.085208251677996,0.244870136001373,0.397044290775612,0.297227972171025,0.275322212854203,0.255341826276201
"Ndufb11","ENSMUSG00000031059","MGP_CASTEiJ_G0034571","X","X",454,551,314,687,607,83,95,77,108,118,537,646,391,795,725,0.154562383612663,0.147058823529412,0.19693094629156,0.135849056603774,0.162758620689655,0.215754106388453,0.201105998914869,0.196347064324354,0.192080166689056,0.226340164178693,0.180963130572727,0.170196716344043,0.156973368107232,0.164696605710063,0.195879811553824,0.250545082204178,0.232015281485694,0.235720760541476,0.219463727668049,0.256800516803561
"Nkap","ENSMUSG00000016409","MGP_CASTEiJ_G0034610","X","X",91,81,62,78,58,11,18,10,10,9,102,99,72,88,67,0.107843137254902,0.181818181818182,0.138888888888889,0.113636363636364,0.134328358208955,0.153905680509955,0.244971129109743,0.138447428393854,0.162401026396092,0.189314959914843,0.0838755848569908,0.160254293584211,0.0586727281493124,0.0853427646636576,0.0955092583128999,0.223935776162919,0.329687964635276,0.218222128638396,0.239459288128527,0.283120661516786
"Nsdhl","ENSMUSG00000031349","MGP_CASTEiJ_G0034762","X","X",187,197,195,271,271,39,66,48,47,58,226,263,243,318,329,0.172566371681416,0.250950570342205,0.197530864197531,0.147798742138365,0.17629179331307,0.238872012953308,0.328475727694187,0.196945639740232,0.207786770654812,0.243621722535871,0.183280902177574,0.271714377711892,0.146943267187594,0.163193993213924,0.197236710810034,0.294463123729041,0.385237077676481,0.246948012292869,0.252379548095701,0.290006734261708
"Nudt10","ENSMUSG00000073293","MGP_CASTEiJ_G0034485","X","X",5,6,5,1,4,8,8,10,4,8,13,14,15,5,12,0.615384615384615,0.571428571428571,0.666666666666667,0.8,0.666666666666667,0.706547982056292,0.660639164432601,0.665844803495481,0.858142533055404,0.750615579218368,0.459024848044833,0.412613231690408,0.427138944683003,0.552320407016617,0.505821497029348,0.954071116067752,0.908665097174794,0.90455066230796,1.16396465909419,0.995409661407388
"Ocrl","ENSMUSG00000001173","MGP_CASTEiJ_G0034649","X","X",611,525,399,516,569,79,58,75,71,51,690,583,474,587,620,0.114492753623188,0.0994854202401372,0.158227848101266,0.120954003407155,0.082258064516129,0.162876990973191,0.138895564058603,0.157736178194452,0.172248634874833,0.118856469457837,0.135325312988328,0.110822752219167,0.124922973289584,0.141702456214017,0.0933830652131452,0.190428668958054,0.166968375898038,0.19054938309932,0.202794813535648,0.144329873702529
"Ofd1","ENSMUSG00000040586","MGP_CASTEiJ_G0035222","X","X",166,196,115,255,237,7,19,16,12,4,173,215,131,267,241,0.0404624277456647,0.0883720930232558,0.122137404580153,0.0449438202247191,0.016597510373444,0.0596698428250308,0.123985946603,0.121741661319052,0.066440130406685,0.0247706090930036,0.0243724467147498,0.0799334396104903,0.065747441727463,0.0365671340593771,0.00514779437161065,0.0949672389353118,0.168038453595511,0.177735880910642,0.096313126753993,0.0443934238143966
"Ogt","ENSMUSG00000034160","MGP_CASTEiJ_G0034928","X","X",641,762,540,393,477,140,169,180,86,106,781,931,720,479,583,0.179257362355954,0.181525241675618,0.25,0.179540709812109,0.181818181818182,0.247365318675543,0.244606858419163,0.249307619902505,0.248652995743593,0.250616591380609,0.217104261748529,0.216995098781228,0.217708089919493,0.209945287239527,0.215438622541864,0.277626375602556,0.272218618057098,0.280907149885517,0.287360704247658,0.285794560219354
"Ophn1","ENSMUSG00000031214","MGP_CASTEiJ_G0034896","X","X",129,91,81,128,123,22,14,14,21,23,151,105,95,149,146,0.145695364238411,0.133333333333333,0.147368421052632,0.140939597315436,0.157534246575342,0.20422460125913,0.183420880190622,0.146904606269563,0.198793076378244,0.219610223902057,0.139924908137015,0.10939612779175,0.0757172616254229,0.134712275498959,0.152459031934373,0.268524294381245,0.257445632589494,0.218091950913703,0.262873877257529,0.28676141586974
"Otud5","ENSMUSG00000031154","MGP_CASTEiJ_G0034509","X","X",170,144,107,142,153,115,147,121,100,102,285,291,228,242,255,0.403508771929825,0.505154639175258,0.530701754385965,0.413223140495868,0.4,0.504451640729678,0.598466854678585,0.529781107354785,0.515743837654361,0.500821446511693,0.446404818171913,0.542144299626553,0.464995439802644,0.452779446273677,0.439452676493456,0.562498463287443,0.654789409730618,0.594566774906926,0.578708229035044,0.56219021652993
"Pbdc1","ENSMUSG00000031226","MGP_CASTEiJ_G0034957","X","X",61,65,50,64,82,20,22,20,6,4,81,87,70,70,86,0.246913580246914,0.252873563218391,0.285714285714286,0.0857142857142857,0.0465116279069767,0.330379697289837,0.330730484526174,0.284960575323039,0.124175421057224,0.0683908708337111,0.227949840980761,0.23186923388934,0.179216400038755,0.0469206239755772,0.0150432814065455,0.432809553598913,0.429591735163009,0.390704750607322,0.20143021813887,0.121738460260877
"Pdha1","ENSMUSG00000031299","MGP_CASTEiJ_G0035187","X","X",321,348,212,400,350,52,60,35,50,55,373,408,247,450,405,0.13941018766756,0.147058823529412,0.1417004048583,0.111111111111111,0.135802469135802,0.195993782996113,0.201105998914869,0.141251473796916,0.158986489965026,0.191259172452604,0.155708675543052,0.162212671261079,0.0978175454362973,0.125201528263059,0.152955854140026,0.236278890449173,0.239999326568658,0.184685402157535,0.192771451666992,0.229562490765181
"Pdk3","ENSMUSG00000035232","MGP_CASTEiJ_G0034869","X","X",99,115,68,125,123,7,11,12,14,14,106,126,80,139,137,0.0660377358490566,0.0873015873015873,0.15,0.100719424460432,0.102189781021898,0.0961689110493746,0.122542019238184,0.149529355328372,0.144846879491752,0.146243107327272,0.0400439380077516,0.0652863495404052,0.0713852916348407,0.0863386164782629,0.0870743263247342,0.152293884090998,0.179797688935963,0.227673419021903,0.203355142505242,0.205411888329811
"Pdzd11","ENSMUSG00000015668","MGP_CASTEiJ_G0034910","X","X",85,85,53,95,102,11,8,4,10,15,96,93,57,105,117,0.114583333333333,0.0860215053763441,0.0701754385964912,0.0952380952380952,0.128205128205128,0.162998803246938,0.120813613755985,0.0699346470914953,0.137330792712248,0.18120990295269,0.0891118562578389,0.054575946128235,0.00372617127531087,0.0714953814142795,0.111413600692653,0.236885750236037,0.187051281383735,0.13614312290768,0.203166204010217,0.251006205212727
"Pgrmc1","ENSMUSG00000006373","MGP_CASTEiJ_G0034600","X","X",41,55,29,45,56,32,43,13,14,18,73,98,42,59,74,0.438356164383562,0.438775510204082,0.30952380952381,0.23728813559322,0.243243243243243,0.540122838359508,0.533033985125607,0.308734437841251,0.319960765739834,0.32602278443149,0.425794510225518,0.434257142448951,0.169020914685025,0.200935973035259,0.219220924771699,0.654451166493498,0.631810827802264,0.448447960997478,0.438985558444409,0.43282464409128
"Phf6","ENSMUSG00000025626","MGP_CASTEiJ_G0034682","X","X",40,36,27,35,52,10,10,7,8,8,50,46,34,43,60,0.2,0.217391304347826,0.205882352941176,0.186046511627907,0.133333333333333,0.273364080443364,0.288542750538233,0.205278715002837,0.256879048765866,0.188001083484664,0.149828447623278,0.157609887825442,0.069513655228086,0.126289639201236,0.0891388616035457,0.39689971326345,0.419475613251025,0.341043774777589,0.387468458330496,0.286863305365782
"Phf8","ENSMUSG00000041229","MGP_CASTEiJ_G0035144","X","X",118,140,97,81,97,15,16,17,16,23,133,156,114,97,120,0.112781954887218,0.102564102564103,0.149122807017544,0.164948453608247,0.191666666666667,0.16057431651201,0.143000166653458,0.148654433309479,0.230018387199221,0.262993796398387,0.0981790795966289,0.0880657607193412,0.0833507710197226,0.14626860658543,0.184222899240398,0.222969553427392,0.197934572587574,0.213958095599236,0.313768167813012,0.341764693556376
"Phka1","ENSMUSG00000034055","MGP_CASTEiJ_G0034938","X","X",299,318,203,364,366,9,28,30,23,26,308,346,233,387,392,0.0292207792207792,0.0809248554913295,0.128755364806867,0.0594315245478036,0.0663265306122449,0.0433328028865279,0.113912499360851,0.128341313313303,0.0872243486219949,0.0965826161042773,0.0205943158278682,0.0804364625137077,0.0853949294751175,0.0591122350133895,0.067341175714939,0.0660712899451876,0.147388536207994,0.171287697151488,0.1153364622306,0.125824056493616
"Piga","ENSMUSG00000031381","MGP_CASTEiJ_G0035214","X","X",122,156,84,63,76,20,20,23,9,22,142,176,107,72,98,0.140845070422535,0.113636363636364,0.214953271028037,0.125,0.224489795918367,0.197877144134842,0.157670751495454,0.21433021562167,0.177663684866993,0.303446350964858,0.132349858038986,0.103830352896336,0.136577077141881,0.0893748246412935,0.212422899614714,0.263404430230698,0.211511150094572,0.292083354101458,0.265952545092692,0.394469802315003
"Pim2","ENSMUSG00000031155","MGP_CASTEiJ_G0034510","X","X",59,88,43,58,65,39,74,44,39,54,98,162,87,97,119,0.397959183673469,0.45679012345679,0.505747126436782,0.402061855670103,0.453781512605042,0.498674389193759,0.551118285803437,0.50482320239112,0.504192822468695,0.555605955592624,0.39968160679385,0.474527072157826,0.399762993039893,0.404694225201038,0.466328424526159,0.597667171593669,0.627709499449048,0.609883411742347,0.603691419736352,0.64488348665909
"Pin4","ENSMUSG00000079480","MGP_CASTEiJ_G0034933","X","X",2,0,2,1,2,14,17,14,18,12,16,17,16,19,14,0.875,1,0.875,0.947368421052632,0.857142857142857,0.913297858965473,1,0.874595177305873,0.964566627416789,0.900295332584336,0.775415333133795,1,0.712321245855918,0.88143933177779,0.743355090900622,1.05118038479715,1,1.03686910875583,1.04769392305579,1.05723557426805
"Pja1","ENSMUSG00000034403","MGP_CASTEiJ_G0034900","X","X",74,116,65,80,70,20,32,24,21,19,94,148,89,101,89,0.212765957446809,0.216216216216216,0.269662921348315,0.207920792079208,0.213483146067416,0.289120479875118,0.287124163264275,0.268935611575057,0.284173846323106,0.290016200743865,0.197472774963968,0.21423565672249,0.176815371908547,0.196214247919436,0.19574296001505,0.380768184786267,0.36001266980606,0.361055851241568,0.372133444726776,0.384289441472679
"Pls3","ENSMUSG00000016382","MGP_CASTEiJ_G0034828","X","X",671,782,484,1100,1203,465,455,439,101,143,1136,1237,923,1201,1346,0.409330985915493,0.367825383993533,0.475622968580715,0.0840965861781848,0.106240713224368,0.510483865884596,0.459316255457915,0.474701221502916,0.121928641698677,0.15174520969077,0.481414641728538,0.431545301050899,0.442486037919227,0.103423417088742,0.13257855950297,0.539553090040654,0.487087209864931,0.506916405086606,0.140433866308612,0.17091185987857
"Plxna3","ENSMUSG00000031398","MGP_CASTEiJ_G0034804","X","X",39,50,28,51,54,4,10,5,0,3,43,60,33,51,57,0.0930232558139535,0.166666666666667,0.151515151515152,0,0.0526315789473684,0.133704498900961,0.226010623973323,0.151040597615735,0,0.0771567119603881,0.0319813248168742,0.12018169700073,0.0288658557730215,0,0.00788411039750297,0.235427672985047,0.331839550945916,0.273215339458448,0,0.146429313523273
"Pola1","ENSMUSG00000006678","MGP_CASTEiJ_G0034867","X","X",41,23,27,34,45,13,8,14,16,16,54,31,41,50,61,0.240740740740741,0.258064516129032,0.341463414634146,0.32,0.262295081967213,0.323015215878504,0.336799200151096,0.340632772233689,0.415780630354757,0.348571817723457,0.198290605710443,0.17042909523551,0.195567634034217,0.279170410139506,0.228990707637999,0.447739826046566,0.503169305066682,0.485697910433161,0.552390850570008,0.468152927808914
"Praf2","ENSMUSG00000031149","MGP_CASTEiJ_G0034504","X","X",125,173,70,289,300,77,102,68,123,159,202,275,138,412,459,0.381188118811881,0.370909090909091,0.492753623188406,0.298543689320388,0.34640522875817,0.48105033733548,0.462605702189376,0.491829815513464,0.391600563319641,0.443707820430377,0.412148582165922,0.403676065731769,0.408419346266379,0.344468599180704,0.398256995797723,0.549952092505039,0.521535338646983,0.575240284760549,0.438732527458578,0.489158645063031
"Prdx4","ENSMUSG00000025289","MGP_CASTEiJ_G0035170","X","X",198,173,107,210,253,11,14,14,9,21,209,187,121,219,274,0.0526315789473684,0.0748663101604278,0.115702479338843,0.0410958904109589,0.0766423357664234,0.0771511899510273,0.10566823384427,0.115324847107744,0.0608690605777415,0.111044500222224,0.0409759399889986,0.0616077927591181,0.0584122028002923,0.0292034834755363,0.0738429234970383,0.113326439913056,0.149728674929423,0.172237491415195,0.0925346376799466,0.14824607694741
"Prickle3","ENSMUSG00000031145","MGP_CASTEiJ_G0034498","X","X",69,96,55,60,89,9,14,9,17,21,78,110,64,77,110,0.115384615384615,0.127272727272727,0.140625,0.220779220779221,0.190909090909091,0.16407591491077,0.175544718029327,0.140178919556998,0.299962136190608,0.262045689873772,0.0818882529020186,0.104451334490502,0.055123204015884,0.197610046779026,0.179867798065778,0.246263576919522,0.246638101568151,0.225234635098113,0.402314225602189,0.344223581681766
"Prkx","ENSMUSG00000035725","MGP_CASTEiJ_G0034838","X","X",111,162,127,137,138,27,46,41,32,43,138,208,168,169,181,0.195652173913043,0.221153846153846,0.244047619047619,0.189349112426035,0.237569060773481,0.267955576370141,0.29307559304502,0.243366374919607,0.261035787974416,0.319232171489387,0.194061663199291,0.23121803976781,0.178478051131096,0.194819250351531,0.251317806934557,0.341849489540991,0.354933146322231,0.308254698708118,0.327252325597301,0.387146536044217
"Prps1","ENSMUSG00000031432","MGP_CASTEiJ_G0035102","X","X",186,201,113,201,184,30,38,27,30,34,216,239,140,231,218,0.138888888888889,0.158995815899582,0.192857142857143,0.12987012987013,0.155963302752294,0.19530891876281,0.216317457885042,0.192282447341281,0.18415381499443,0.217580126979805,0.142440435975777,0.164118117879663,0.127001919988463,0.134169170831398,0.162809287996502,0.248177401549842,0.268516797890422,0.257562974694099,0.234138459157462,0.272350965963108
"Prps2","ENSMUSG00000025742","MGP_CASTEiJ_G0035230","X","X",1014,1291,1064,1351,1248,248,254,324,291,308,1262,1545,1388,1642,1556,0.196513470681458,0.164401294498382,0.23342939481268,0.177222898903776,0.197943444730077,0.26902870717268,0.223154635268529,0.232768664189546,0.245710168163444,0.270823821723207,0.244562430274348,0.202393356751889,0.210536651521202,0.224887220582614,0.248743623805788,0.293494984071013,0.243915913785169,0.255000676857889,0.266533115744274,0.292904019640625
"Prrg1","ENSMUSG00000047996","MGP_CASTEiJ_G0034844","X","X",38,32,24,14,28,16,14,17,10,18,54,46,41,24,46,0.296296296296296,0.304347826086957,0.414634146341463,0.416666666666667,0.391304347826087,0.38785821205021,0.389784821073176,0.413737337543955,0.519285630139042,0.491730290398089,0.257897009731198,0.248848432141163,0.262984797501289,0.319396501479384,0.347259592668376,0.517819414369222,0.530721210005189,0.56448987758662,0.719174758798701,0.636200988127802
"Prrg3","ENSMUSG00000033361","MGP_CASTEiJ_G0034753","X","X",4069,2827,2522,1803,1890,484,401,476,161,194,4553,3228,2998,1964,2084,0.106303536130024,0.124225526641884,0.158772515010007,0.0819755600814664,0.0930902111324376,0.151820382407074,0.171568982065281,0.158279470868175,0.118977390395046,0.13380540430362,0.141397010774665,0.158563427038971,0.145213895743543,0.104658706691562,0.119188890672956,0.162243754039484,0.184574537091591,0.171345045992807,0.13329607409853,0.148421917934284
"Rab9","ENSMUSG00000079316","MGP_CASTEiJ_G0035224","X","X",72,83,68,88,86,166,223,155,205,200,238,306,223,293,286,0.697478991596639,0.72875816993464,0.695067264573991,0.699658703071672,0.699300699300699,0.77625863821659,0.796861509866486,0.694283314262156,0.778910097135812,0.777770518245483,0.723312294576691,0.751782443494395,0.633815594055164,0.731393820495357,0.729587760896841,0.829204981856489,0.841940576238578,0.754751034469147,0.826426373776266,0.825953275594125
"Rbbp7","ENSMUSG00000031353","MGP_CASTEiJ_G0035198","X","X",22,28,25,22,24,102,99,89,115,118,124,127,114,137,142,0.82258064516129,0.779527559055118,0.780701754385965,0.839416058394161,0.830985915492958,0.874637908725699,0.837722234169302,0.780068299709907,0.887708247590207,0.880942070383974,0.816355900082858,0.773597472847276,0.704034639792,0.834839762692589,0.827675252005857,0.93291991736854,0.901846995491329,0.856101959627814,0.940576732487824,0.934208888762092
"Rbm10","ENSMUSG00000031060","MGP_CASTEiJ_G0034572","X","X",109,138,88,117,151,36,43,44,37,37,145,181,132,154,188,0.248275862068966,0.237569060773481,0.333333333333333,0.24025974025974,0.196808510638298,0.331999468397509,0.312685990931631,0.332512482103241,0.323528529416685,0.269411381149132,0.255347874839977,0.245149170022458,0.252143831563963,0.249641404930434,0.205993228533363,0.40865106195504,0.380222811840803,0.412881132642518,0.397415653902937,0.332829533764901
"Rbm3","ENSMUSG00000031167","MGP_CASTEiJ_G0034524","X","X",192,194,159,410,564,49,57,47,89,170,241,251,206,499,734,0.203319502074689,0.227091633466135,0.228155339805825,0.178356713426854,0.231607629427793,0.2774788995315,0.300200113738705,0.227505107094531,0.247150525168868,0.312060264157386,0.220948791057539,0.243497433167034,0.170257430637378,0.20930342035596,0.27854099856938,0.33400900800546,0.356902794310377,0.284752783551684,0.284997629981775,0.345579529745392
"Rbm3os","ENSMUSG00000055188","MGP_CASTEiJ_G0004584","X","X",3,3,0,6,7,3,6,7,4,7,6,9,7,10,14,0.5,0.666666666666667,1,0.4,0.5,0.600769728557481,0.744902773661328,1,0.502046973392266,0.600788329622978,0.2089031558443,0.460109649187792,1,0.192152054254075,0.344253444431478,0.992636301270662,1.02969589813486,1,0.811941892530458,0.857323214814477
"Rbm41","ENSMUSG00000031433","MGP_CASTEiJ_G0035098","X","X",11,4,4,13,9,3,12,7,6,7,14,16,11,19,16,0.214285714285714,0.75,0.636363636363636,0.315789473684211,0.4375,0.290984034748868,0.814130228009201,0.635507907807811,0.411071688342163,0.539278021158852,0.0530554281747311,0.623522974837917,0.351090428432978,0.189832890333307,0.295039632892672,0.528912641323004,1.00473748118048,0.919925387182643,0.63231048635102,0.783516409425032
"Rbmx","ENSMUSG00000031134","MGP_CASTEiJ_G0034713","X","X",463,505,370,535,564,32,23,41,24,33,495,528,411,559,597,0.0646464646464646,0.0435606060606061,0.0997566909975669,0.0429338103756708,0.0552763819095477,0.0942068724421339,0.0623506215452544,0.0994252514254179,0.063532700054818,0.0809286546764612,0.0684732280538658,0.0417266757607985,0.0704961188478239,0.0433124206715938,0.0590517084711041,0.119940516830402,0.0829745673297103,0.128354384003012,0.0837529794380422,0.102805600881818
"Renbp","ENSMUSG00000031387","MGP_CASTEiJ_G0034789","X","X",266,309,174,329,261,35,52,25,31,28,301,361,199,360,289,0.116279069767442,0.14404432132964,0.125628140703518,0.0861111111111111,0.0968858131487889,0.165277299917024,0.197239800860324,0.125222700327284,0.124726016373623,0.139006650846333,0.123316615823307,0.156192492514754,0.0792381612717928,0.0905951449807679,0.099120983954019,0.20723798401074,0.238287109205893,0.171207239382776,0.158856887766478,0.178892317738647
"Reps2","ENSMUSG00000040855","MGP_CASTEiJ_G0035197","X","X",248,412,194,191,152,45,89,39,31,46,293,501,233,222,198,0.15358361774744,0.177644710578842,0.167381974248927,0.13963963963964,0.232323232323232,0.214486151320168,0.239772858321677,0.166867498008775,0.197081925586429,0.31292321206179,0.167486911659911,0.202387553698358,0.118992028471574,0.144754349309417,0.248337414949013,0.261485390980426,0.277158162944996,0.214742967545976,0.249409501863441,0.377509009174568
"Rlim","ENSMUSG00000056537","MGP_CASTEiJ_G0034951","X","X",676,701,504,663,707,102,120,135,96,116,778,821,639,759,823,0.131105398457584,0.146163215590743,0.211267605633803,0.126482213438735,0.140947752126367,0.185043030157257,0.199958401448034,0.210652366742615,0.17964216174194,0.198024138019461,0.157755640189346,0.172599249904354,0.179035779539716,0.152331450820733,0.170797884280043,0.212330420125168,0.227317552991714,0.242268953945515,0.206952872663147,0.225250391758879
"Rp2","ENSMUSG00000060090","MGP_CASTEiJ_G0034568","X","X",87,90,49,83,80,8,11,7,8,9,95,101,56,91,89,0.0842105263157895,0.108910891089109,0.125,0.0879120879120879,0.101123595505618,0.121554276982924,0.151426978011925,0.124596297953303,0.127222179584839,0.144791421005785,0.0558446688945352,0.081517889133061,0.0380973478296999,0.0587584330542154,0.0716841576241918,0.187263885071313,0.221336066890788,0.211095248076906,0.195685926115462,0.217898684387379
"Rpgr","ENSMUSG00000031174","MGP_CASTEiJ_G0034541","X","X",49,44,40,67,72,4,5,7,3,7,53,49,47,70,79,0.0754716981132075,0.102040816326531,0.148936170212766,0.0428571428571429,0.0886075949367089,0.109403108891068,0.14230328726221,0.148468280419451,0.0634216863438491,0.127638141444722,0.0253670696236687,0.0444840234310485,0.0468161660672023,0.00632774657883492,0.0540558825966189,0.193439148158468,0.240122551093371,0.250120394771699,0.120515626108863,0.201220400292825
