"fasta_length"
"LVXN01051381.1",4253
"LVXN01050891.1",4249
"LVXN01050619.1",4248
"LVXN01049433.1",4244
"LVXN01052340.1",4241
"LVXN01051052.1",4239
"LVXN01050009.1",4236
"LVXN01049591.1",4233
"LVXN01050038.1",4233
"LVXN01052031.1",4231
"LVXN01050275.1",4230
"LVXN01050371.1",4230
"LVXN01049715.1",4227
"LVXN01050183.1",4223
"LVXN01050142.1",4221
"LVXN01050824.1",4214
"LVXN01052111.1",4214
"LVXN01052273.1",4207
"LVXN01051059.1",4206
"LVXN01049976.1",4205
"LVXN01051871.1",4203
"LVXN01049450.1",4201
"LVXN01051552.1",4201
"LVXN01051708.1",4191
"LVXN01051836.1",4190
"LVXN01049803.1",4183
"LVXN01051649.1",4181
"LVXN01050497.1",4172
"LVXN01050822.1",4171
"LVXN01052087.1",4171
"LVXN01050185.1",4168
"LVXN01049506.1",4163
"LVXN01050864.1",4163
"LVXN01051835.1",4161
"LVXN01050169.1",4154
"LVXN01050736.1",4154
"LVXN01050789.1",4153
"LVXN01052022.1",4152
"LVXN01050335.1",4149
"LVXN01049754.1",4140
"LVXN01050373.1",4140
"LVXN01049947.1",4137
"LVXN01051729.1",4136
"LVXN01049776.1",4134
"LVXN01050521.1",4130
"LVXN01049730.1",4122
"LVXN01050066.1",4122
"LVXN01049717.1",4116
"LVXN01051771.1",4115
"LVXN01050486.1",4111
"LVXN01050631.1",4106
"LVXN01050885.1",4105
"LVXN01051418.1",4100
"LVXN01050343.1",4097
"LVXN01052184.1",4097
"LVXN01050821.1",4096
"LVXN01050518.1",4092
"LVXN01049501.1",4080
"LVXN01050747.1",4078
"LVXN01051365.1",4078
"LVXN01050767.1",4077
"LVXN01050199.1",4071
"LVXN01049834.1",4066
"LVXN01051118.1",4066
"LVXN01049919.1",4054
"LVXN01051037.1",4049
"LVXN01049783.1",4041
"LVXN01051404.1",4040
"LVXN01051778.1",4039
"LVXN01052250.1",4039
"LVXN01052198.1",4037
"LVXN01049862.1",4036
"LVXN01050026.1",4033
"LVXN01050890.1",4033
"LVXN01050055.1",4032
"LVXN01051133.1",4032
"LVXN01050415.1",4031
"LVXN01051601.1",4029
"LVXN01049657.1",4028
"LVXN01052233.1",4024
"LVXN01050477.1",4023
"LVXN01049694.1",4018
"LVXN01050922.1",4018
"LVXN01050213.1",4016
"LVXN01052177.1",4013
"LVXN01051248.1",4012
"LVXN01050037.1",4007
"LVXN01050270.1",3998
"LVXN01050831.1",3998
"LVXN01049590.1",3997
"LVXN01049648.1",3996
"LVXN01052086.1",3996
"LVXN01049403.1",3992
"LVXN01050001.1",3986
"LVXN01049833.1",3984
"LVXN01050297.1",3983
"LVXN01051680.1",3981
"LVXN01050973.1",3980
"LVXN01049461.1",3978
"LVXN01050403.1",3978
"LVXN01052275.1",3978
"LVXN01051403.1",3977
"LVXN01049847.1",3973
"LVXN01051542.1",3973
"LVXN01051382.1",3967
"LVXN01052098.1",3964
"LVXN01050840.1",3963
"LVXN01052147.1",3963
"LVXN01052309.1",3962
"LVXN01049898.1",3960
"LVXN01049570.1",3959
"LVXN01050728.1",3959
"LVXN01049905.1",3958
"LVXN01052083.1",3953
"LVXN01052180.1",3953
"LVXN01051790.1",3951
"LVXN01051768.1",3945
"LVXN01049821.1",3940
"LVXN01051440.1",3940
"LVXN01050059.1",3939
"LVXN01051385.1",3937
"LVXN01049977.1",3934
"LVXN01049687.1",3931
"LVXN01049465.1",3926
"LVXN01049619.1",3925
"LVXN01050251.1",3925
"LVXN01050501.1",3925
"LVXN01050692.1",3915
"LVXN01050018.1",3910
"LVXN01050423.1",3910
"LVXN01049941.1",3907
"LVXN01051761.1",3903
"LVXN01050708.1",3902
"LVXN01050225.1",3900
"LVXN01050883.1",3900
"LVXN01049662.1",3899
"LVXN01049605.1",3891
"LVXN01049980.1",3891
"LVXN01051875.1",3889
"LVXN01049897.1",3888
"LVXN01051094.1",3887
"LVXN01050262.1",3886
"LVXN01051590.1",3884
"LVXN01051320.1",3882
"LVXN01050814.1",3881
"LVXN01050167.1",3879
"LVXN01050953.1",3879
"LVXN01050323.1",3878
"LVXN01051742.1",3875
"LVXN01052051.1",3873
"LVXN01052255.1",3872
"LVXN01050601.1",3871
"LVXN01049733.1",3864
"LVXN01051249.1",3860
"LVXN01049995.1",3858
"LVXN01050788.1",3856
"LVXN01052201.1",3856
"LVXN01050422.1",3852
"LVXN01050599.1",3850
"LVXN01051074.1",3850
"LVXN01050502.1",3848
"LVXN01050782.1",3846
"LVXN01049797.1",3841
"LVXN01049814.1",3838
"LVXN01051111.1",3833
"LVXN01052070.1",3833
"LVXN01050713.1",3831
"LVXN01051724.1",3831
"LVXN01051863.1",3831
"LVXN01052330.1",3828
"LVXN01050224.1",3826
"LVXN01050022.1",3823
"LVXN01051217.1",3823
"LVXN01052099.1",3823
"LVXN01052333.1",3823
"LVXN01051602.1",3822
"LVXN01049472.1",3821
"LVXN01052281.1",3820
"LVXN01050051.1",3818
"LVXN01049883.1",3811
"LVXN01050134.1",3811
"LVXN01051940.1",3811
"LVXN01052124.1",3811
"LVXN01050164.1",3807
"LVXN01051654.1",3802
"LVXN01051063.1",3793
"LVXN01051671.1",3788
"LVXN01050998.1",3787
"LVXN01051313.1",3787
"LVXN01050924.1",3785
"LVXN01052074.1",3782
"LVXN01050655.1",3779
"LVXN01051325.1",3777
"LVXN01050244.1",3770
"LVXN01050328.1",3769
"LVXN01051210.1",3769
"LVXN01051669.1",3768
"LVXN01051221.1",3767
"LVXN01052221.1",3767
"LVXN01050347.1",3765
"LVXN01050433.1",3758
"LVXN01049767.1",3753
"LVXN01050358.1",3751
"LVXN01050227.1",3749
"LVXN01051359.1",3749
"LVXN01049679.1",3744
"LVXN01049535.1",3737
"LVXN01049595.1",3735
"LVXN01050529.1",3735
"LVXN01051035.1",3732
"LVXN01051486.1",3732
"LVXN01050334.1",3731
"LVXN01050576.1",3731
"LVXN01050610.1",3723
"LVXN01052160.1",3723
"LVXN01050675.1",3722
"LVXN01049907.1",3721
"LVXN01050559.1",3720
"LVXN01051721.1",3719
"LVXN01051970.1",3719
"LVXN01051914.1",3718
"LVXN01049945.1",3717
"LVXN01052190.1",3713
"LVXN01050378.1",3711
"LVXN01049850.1",3709
"LVXN01050828.1",3705
"LVXN01049493.1",3699
"LVXN01051600.1",3699
"LVXN01051849.1",3697
"LVXN01051998.1",3696
"LVXN01052007.1",3696
"LVXN01049668.1",3694
"LVXN01051049.1",3694
"LVXN01052154.1",3691
"LVXN01051395.1",3689
"LVXN01049915.1",3687
"LVXN01049479.1",3683
"LVXN01049616.1",3682
"LVXN01049785.1",3680
"LVXN01051350.1",3680
"LVXN01049507.1",3679
"LVXN01051792.1",3678
"LVXN01051084.1",3675
"LVXN01051740.1",3674
"LVXN01050013.1",3672
"LVXN01051743.1",3671
"LVXN01051223.1",3670
"LVXN01049780.1",3668
"LVXN01051962.1",3668
"LVXN01051065.1",3667
"LVXN01050052.1",3665
"LVXN01050192.1",3663
"LVXN01049749.1",3662
"LVXN01050401.1",3661
"LVXN01051439.1",3658
"LVXN01051890.1",3658
"LVXN01049526.1",3657
"LVXN01050372.1",3657
"LVXN01049499.1",3655
"LVXN01049505.1",3654
"LVXN01051006.1",3654
"LVXN01049637.1",3651
"LVXN01049586.1",3650
"LVXN01050442.1",3650
"LVXN01050677.1",3650
"LVXN01050363.1",3648
"LVXN01050750.1",3647
"LVXN01051045.1",3644
"LVXN01050406.1",3642
"LVXN01049446.1",3641
"LVXN01051883.1",3639
"LVXN01051401.1",3638
"LVXN01049855.1",3635
"LVXN01051725.1",3635
"LVXN01052135.1",3632
"LVXN01052014.1",3630
"LVXN01049443.1",3628
"LVXN01050972.1",3623
"LVXN01051774.1",3620
"LVXN01052214.1",3618
"LVXN01051655.1",3614
"LVXN01049533.1",3611
"LVXN01050053.1",3611
"LVXN01052279.1",3609
"LVXN01051856.1",3606
"LVXN01052242.1",3606
"LVXN01050881.1",3602
"LVXN01050781.1",3599
"LVXN01050856.1",3597
"LVXN01049943.1",3596
"LVXN01050390.1",3596
"LVXN01049878.1",3593
"LVXN01050648.1",3592
"LVXN01051575.1",3591
"LVXN01050450.1",3587
"LVXN01052325.1",3587
"LVXN01051143.1",3583
"LVXN01051536.1",3582
"LVXN01052016.1",3582
"LVXN01052130.1",3579
"LVXN01051145.1",3574
"LVXN01049664.1",3568
"LVXN01050983.1",3568
"LVXN01051545.1",3567
"LVXN01052103.1",3567
"LVXN01051278.1",3566
"LVXN01051114.1",3564
"LVXN01050842.1",3562
"LVXN01050509.1",3559
"LVXN01050429.1",3558
"LVXN01050768.1",3556
"LVXN01051786.1",3555
"LVXN01050249.1",3552
"LVXN01051044.1",3552
"LVXN01050295.1",3551
"LVXN01051235.1",3551
"LVXN01049530.1",3547
"LVXN01051402.1",3546
"LVXN01050072.1",3543
"LVXN01051895.1",3542
"LVXN01049777.1",3539
"LVXN01051722.1",3537
"LVXN01052265.1",3536
"LVXN01050604.1",3534
"LVXN01049542.1",3532
"LVXN01052019.1",3532
"LVXN01050050.1",3530
"LVXN01050805.1",3530
"LVXN01050783.1",3527
"LVXN01049490.1",3523
"LVXN01050682.1",3523
"LVXN01050543.1",3522
"LVXN01050829.1",3522
"LVXN01050515.1",3520
"LVXN01050575.1",3520
"LVXN01049677.1",3519
"LVXN01051692.1",3519
"LVXN01052337.1",3516
"LVXN01049921.1",3513
"LVXN01050043.1",3512
"LVXN01050394.1",3511
"LVXN01050573.1",3509
"LVXN01050848.1",3508
"LVXN01049419.1",3496
"LVXN01051539.1",3496
"LVXN01049867.1",3493
"LVXN01049871.1",3488
"LVXN01050348.1",3488
"LVXN01051989.1",3484
"LVXN01050622.1",3483
"LVXN01050739.1",3478
"LVXN01049633.1",3477
"LVXN01050019.1",3475
"LVXN01049632.1",3474
"LVXN01052107.1",3474
"LVXN01051412.1",3472
"LVXN01052001.1",3468
"LVXN01049772.1",3461
"LVXN01051306.1",3461
"LVXN01052004.1",3458
"LVXN01049928.1",3448
"LVXN01052195.1",3448
"LVXN01051039.1",3447
"LVXN01049470.1",3444
"LVXN01050670.1",3444
"LVXN01050727.1",3443
"LVXN01049985.1",3439
"LVXN01050965.1",3439
"LVXN01049491.1",3438
"LVXN01050029.1",3434
"LVXN01050057.1",3433
"LVXN01050697.1",3433
"LVXN01049670.1",3432
"LVXN01051397.1",3431
"LVXN01049551.1",3430
"LVXN01050684.1",3427
"LVXN01052025.1",3426
"LVXN01051705.1",3425
"LVXN01049908.1",3424
"LVXN01050958.1",3422
"LVXN01051225.1",3422
"LVXN01051814.1",3422
"LVXN01052258.1",3422
"LVXN01050504.1",3420
"LVXN01051527.1",3416
"LVXN01051571.1",3416
"LVXN01050054.1",3415
"LVXN01049584.1",3413
"LVXN01052174.1",3411
"LVXN01050902.1",3408
"LVXN01051515.1",3407
"LVXN01050426.1",3406
"LVXN01050921.1",3406
"LVXN01051194.1",3406
"LVXN01050563.1",3400
"LVXN01050282.1",3399
"LVXN01050379.1",3399
"LVXN01050261.1",3398
"LVXN01050084.1",3391
"LVXN01051482.1",3391
"LVXN01051672.1",3389
"LVXN01049723.1",3388
"LVXN01050849.1",3388
"LVXN01051201.1",3383
"LVXN01052108.1",3382
"LVXN01050719.1",3380
"LVXN01051069.1",3380
"LVXN01050894.1",3375
"LVXN01052000.1",3373
"LVXN01049736.1",3371
"LVXN01050930.1",3371
"LVXN01051028.1",3364
"LVXN01051603.1",3361
"LVXN01049849.1",3360
"LVXN01050796.1",3360
"LVXN01050366.1",3358
"LVXN01051107.1",3357
"LVXN01051208.1",3355
"LVXN01050413.1",3351
"LVXN01051576.1",3349
"LVXN01050826.1",3347
"LVXN01050385.1",3343
"LVXN01051937.1",3342
"LVXN01049421.1",3339
"LVXN01049745.1",3337
"LVXN01052100.1",3336
"LVXN01050058.1",3334
"LVXN01051119.1",3330
"LVXN01050122.1",3329
"LVXN01051165.1",3325
"LVXN01049460.1",3321
"LVXN01051443.1",3320
"LVXN01050004.1",3319
"LVXN01050935.1",3318
"LVXN01051845.1",3318
"LVXN01051710.1",3316
"LVXN01050386.1",3315
"LVXN01050589.1",3313
"LVXN01049946.1",3310
"LVXN01050534.1",3307
"LVXN01051691.1",3305
"LVXN01051964.1",3300
"LVXN01051031.1",3299
"LVXN01050647.1",3297
"LVXN01050097.1",3295
"LVXN01051479.1",3295
"LVXN01051591.1",3294
"LVXN01052310.1",3290
"LVXN01049756.1",3285
"LVXN01049843.1",3285
"LVXN01050603.1",3285
"LVXN01049603.1",3282
"LVXN01049728.1",3281
"LVXN01051368.1",3278
"LVXN01052152.1",3278
"LVXN01051230.1",3277
"LVXN01049447.1",3275
"LVXN01050669.1",3273
"LVXN01050620.1",3272
"LVXN01050550.1",3270
"LVXN01052167.1",3270
"LVXN01050538.1",3268
"LVXN01051909.1",3267
"LVXN01049649.1",3264
"LVXN01050513.1",3263
"LVXN01052283.1",3263
"LVXN01050316.1",3260
"LVXN01050942.1",3260
"LVXN01050683.1",3256
"LVXN01051488.1",3255
"LVXN01050618.1",3253
"LVXN01051917.1",3250
"LVXN01052191.1",3250
"LVXN01049538.1",3249
"LVXN01050505.1",3248
"LVXN01051877.1",3246
"LVXN01051362.1",3245
"LVXN01050757.1",3244
"LVXN01050453.1",3234
"LVXN01050858.1",3233
"LVXN01052215.1",3233
"LVXN01050911.1",3232
"LVXN01050291.1",3230
"LVXN01051809.1",3230
"LVXN01051942.1",3230
"LVXN01049575.1",3229
"LVXN01050808.1",3229
"LVXN01050896.1",3229
"LVXN01052105.1",3228
"LVXN01050606.1",3227
"LVXN01051466.1",3225
"LVXN01049471.1",3223
"LVXN01051353.1",3222
"LVXN01050101.1",3220
"LVXN01051958.1",3217
"LVXN01052027.1",3217
"LVXN01051554.1",3216
"LVXN01049918.1",3215
"LVXN01050875.1",3211
"LVXN01050991.1",3210
"LVXN01050893.1",3207
"LVXN01052122.1",3207
"LVXN01049510.1",3202
"LVXN01050419.1",3201
"LVXN01050989.1",3200
"LVXN01051136.1",3194
"LVXN01052062.1",3191
"LVXN01052322.1",3191
"LVXN01050337.1",3190
"LVXN01050621.1",3189
"LVXN01052003.1",3187
"LVXN01051996.1",3184
"LVXN01051471.1",3183
"LVXN01051886.1",3179
"LVXN01050012.1",3178
"LVXN01052282.1",3178
"LVXN01051148.1",3177
"LVXN01052067.1",3174
"LVXN01051170.1",3173
"LVXN01052274.1",3172
"LVXN01049614.1",3171
"LVXN01050375.1",3171
"LVXN01049904.1",3169
"LVXN01051464.1",3165
"LVXN01051532.1",3165
"LVXN01052241.1",3165
"LVXN01049554.1",3164
"LVXN01050427.1",3163
"LVXN01050569.1",3163
"LVXN01051205.1",3163
"LVXN01051548.1",3157
"LVXN01049424.1",3156
"LVXN01050274.1",3156
"LVXN01051632.1",3155
"LVXN01051797.1",3154
"LVXN01051048.1",3150
"LVXN01051144.1",3149
"LVXN01052348.1",3149
"LVXN01051876.1",3147
"LVXN01051360.1",3145
"LVXN01052155.1",3143
"LVXN01052185.1",3141
"LVXN01052308.1",3141
"LVXN01050776.1",3140
"LVXN01050357.1",3139
"LVXN01051431.1",3137
"LVXN01050830.1",3135
"LVXN01051504.1",3134
"LVXN01051765.1",3134
"LVXN01051813.1",3134
"LVXN01050286.1",3133
"LVXN01050485.1",3132
"LVXN01051000.1",3131
"LVXN01051795.1",3130
"LVXN01051339.1",3128
"LVXN01049572.1",3125
"LVXN01050804.1",3125
"LVXN01051001.1",3125
"LVXN01051153.1",3125
"LVXN01049654.1",3124
"LVXN01051002.1",3124
"LVXN01051389.1",3123
"LVXN01050309.1",3120
"LVXN01050566.1",3120
"LVXN01052156.1",3119
"LVXN01052260.1",3119
"LVXN01050230.1",3118
"LVXN01049721.1",3115
"LVXN01050435.1",3115
"LVXN01051899.1",3115
"LVXN01049546.1",3112
"LVXN01051702.1",3112
"LVXN01051020.1",3109
"LVXN01050762.1",3108
"LVXN01050384.1",3107
"LVXN01050607.1",3105
"LVXN01051167.1",3104
"LVXN01049672.1",3103
"LVXN01050200.1",3101
"LVXN01051753.1",3098
"LVXN01050859.1",3097
"LVXN01049496.1",3095
"LVXN01049700.1",3093
"LVXN01052206.1",3088
"LVXN01050128.1",3087
"LVXN01050613.1",3087
"LVXN01051090.1",3087
"LVXN01051718.1",3087
"LVXN01051444.1",3086
"LVXN01051666.1",3082
"LVXN01052021.1",3082
"LVXN01051550.1",3081
"LVXN01052096.1",3080
"LVXN01051565.1",3079
"LVXN01051577.1",3077
"LVXN01049469.1",3076
"LVXN01049545.1",3076
"LVXN01049600.1",3076
"LVXN01049720.1",3076
"LVXN01050960.1",3076
"LVXN01049621.1",3075
"LVXN01051946.1",3075
"LVXN01050035.1",3073
"LVXN01050570.1",3073
"LVXN01051317.1",3073
"LVXN01051995.1",3072
"LVXN01052323.1",3068
"LVXN01049697.1",3067
"LVXN01050257.1",3066
"LVXN01052295.1",3066
"LVXN01051379.1",3063
"LVXN01050674.1",3060
"LVXN01049625.1",3059
"LVXN01051507.1",3056
"LVXN01051475.1",3055
"LVXN01051818.1",3055
"LVXN01051744.1",3054
"LVXN01051310.1",3053
"LVXN01051857.1",3052
"LVXN01050494.1",3049
"LVXN01051042.1",3049
"LVXN01051093.1",3049
"LVXN01050819.1",3047
"LVXN01050524.1",3046
"LVXN01051544.1",3045
"LVXN01051352.1",3044
"LVXN01049953.1",3043
"LVXN01051286.1",3042
"LVXN01049593.1",3041
"LVXN01051150.1",3041
"LVXN01050417.1",3040
"LVXN01051618.1",3040
"LVXN01049437.1",3039
"LVXN01050640.1",3039
"LVXN01051664.1",3039
"LVXN01052321.1",3035
"LVXN01049903.1",3032
"LVXN01050454.1",3032
"LVXN01050758.1",3032
"LVXN01051901.1",3032
"LVXN01052162.1",3032
"LVXN01049573.1",3031
"LVXN01050549.1",3031
"LVXN01049682.1",3030
"LVXN01050356.1",3029
"LVXN01051819.1",3029
"LVXN01051242.1",3028
"LVXN01050915.1",3025
"LVXN01051531.1",3025
"LVXN01051709.1",3024
"LVXN01051930.1",3022
"LVXN01050033.1",3020
"LVXN01052311.1",3018
"LVXN01050351.1",3012
"LVXN01049609.1",3010
"LVXN01051509.1",3009
"LVXN01051645.1",3009
"LVXN01051934.1",3009
"LVXN01049480.1",3008
"LVXN01049552.1",3008
"LVXN01050276.1",3007
"LVXN01051423.1",3006
"LVXN01049440.1",3004
"LVXN01050040.1",3004
"LVXN01051966.1",3004
"LVXN01051688.1",3003
"LVXN01051579.1",3000
"LVXN01051731.1",3000
"LVXN01051202.1",2997
"LVXN01051611.1",2997
"LVXN01050329.1",2993
"LVXN01051244.1",2993
"LVXN01049489.1",2991
"LVXN01051120.1",2989
"LVXN01051050.1",2988
"LVXN01050104.1",2983
"LVXN01050438.1",2983
"LVXN01050997.1",2983
"LVXN01051502.1",2981
"LVXN01050151.1",2980
"LVXN01050609.1",2980
"LVXN01051785.1",2977
"LVXN01049425.1",2976
"LVXN01050202.1",2974
"LVXN01050517.1",2974
"LVXN01051089.1",2974
"LVXN01052280.1",2973
"LVXN01051361.1",2972
"LVXN01050158.1",2971
"LVXN01050653.1",2967
"LVXN01051619.1",2967
"LVXN01052069.1",2966
"LVXN01050456.1",2965
"LVXN01050637.1",2963
"LVXN01051029.1",2963
"LVXN01051984.1",2961
"LVXN01051200.1",2959
"LVXN01051033.1",2957
"LVXN01051108.1",2957
"LVXN01051263.1",2957
"LVXN01052270.1",2957
"LVXN01052261.1",2955
"LVXN01050827.1",2954
"LVXN01050963.1",2951
"LVXN01051283.1",2950
"LVXN01050031.1",2949
"LVXN01051374.1",2949
"LVXN01051152.1",2948
"LVXN01050657.1",2946
"LVXN01052138.1",2946
"LVXN01050499.1",2945
"LVXN01049740.1",2943
"LVXN01051095.1",2943
"LVXN01051840.1",2943
"LVXN01052132.1",2942
"LVXN01050110.1",2941
"LVXN01050679.1",2938
"LVXN01050978.1",2937
"LVXN01050695.1",2935
"LVXN01051268.1",2935
"LVXN01049949.1",2934
"LVXN01050383.1",2933
"LVXN01049731.1",2932
"LVXN01049830.1",2932
"LVXN01050774.1",2931
"LVXN01051514.1",2927
"LVXN01049831.1",2925
"LVXN01050949.1",2925
"LVXN01051720.1",2925
"LVXN01051309.1",2924
"LVXN01051944.1",2922
"LVXN01050380.1",2921
"LVXN01051034.1",2921
"LVXN01051178.1",2918
"LVXN01049641.1",2917
"LVXN01051331.1",2916
"LVXN01050480.1",2914
"LVXN01050863.1",2914
"LVXN01049986.1",2912
"LVXN01050352.1",2912
"LVXN01050229.1",2910
"LVXN01052137.1",2907
"LVXN01051009.1",2905
"LVXN01051018.1",2905
"LVXN01050190.1",2904
"LVXN01050283.1",2904
"LVXN01051113.1",2904
"LVXN01050089.1",2903
"LVXN01051799.1",2900
"LVXN01052203.1",2899
"LVXN01052327.1",2899
"LVXN01050567.1",2898
"LVXN01050860.1",2896
"LVXN01051250.1",2895
"LVXN01051003.1",2894
"LVXN01051040.1",2894
"LVXN01052218.1",2893
"LVXN01050062.1",2891
"LVXN01051290.1",2891
"LVXN01049900.1",2890
"LVXN01049938.1",2890
"LVXN01050710.1",2889
"LVXN01051177.1",2887
"LVXN01050995.1",2885
"LVXN01051480.1",2885
"LVXN01050701.1",2884
"LVXN01050382.1",2883
"LVXN01049562.1",2877
"LVXN01050466.1",2877
"LVXN01051398.1",2877
"LVXN01049842.1",2875
"LVXN01051808.1",2875
"LVXN01051903.1",2875
"LVXN01050511.1",2873
"LVXN01049956.1",2872
"LVXN01049960.1",2868
"LVXN01051406.1",2868
"LVXN01052115.1",2868
"LVXN01050756.1",2867
"LVXN01052049.1",2867
"LVXN01049663.1",2866
"LVXN01050474.1",2865
"LVXN01050028.1",2863
"LVXN01050071.1",2863
"LVXN01049448.1",2861
"LVXN01050815.1",2860
"LVXN01051022.1",2858
"LVXN01050984.1",2857
"LVXN01052259.1",2857
"LVXN01050130.1",2854
"LVXN01049851.1",2853
"LVXN01049979.1",2853
"LVXN01051185.1",2853
"LVXN01052128.1",2853
"LVXN01049924.1",2852
"LVXN01050255.1",2852
"LVXN01050125.1",2851
"LVXN01050189.1",2851
"LVXN01050716.1",2851
"LVXN01050914.1",2851
"LVXN01050966.1",2851
"LVXN01052324.1",2851
"LVXN01049521.1",2849
"LVXN01050668.1",2849
"LVXN01051620.1",2849
"LVXN01050975.1",2847
"LVXN01050124.1",2843
"LVXN01050699.1",2843
"LVXN01052133.1",2839
"LVXN01050102.1",2838
"LVXN01051570.1",2837
"LVXN01051697.1",2836
"LVXN01049401.1",2835
"LVXN01049895.1",2835
"LVXN01050209.1",2835
"LVXN01049645.1",2834
"LVXN01051949.1",2834
"LVXN01050490.1",2833
"LVXN01051267.1",2833
"LVXN01050116.1",2832
"LVXN01051610.1",2832
"LVXN01049962.1",2830
"LVXN01052228.1",2830
"LVXN01050400.1",2829
"LVXN01049741.1",2826
"LVXN01051173.1",2826
"LVXN01051736.1",2825
"LVXN01050118.1",2824
"LVXN01051408.1",2821
"LVXN01051640.1",2820
"LVXN01051746.1",2819
"LVXN01049634.1",2818
"LVXN01050752.1",2817
"LVXN01049710.1",2816
"LVXN01049511.1",2814
"LVXN01050460.1",2814
"LVXN01051082.1",2813
"LVXN01051264.1",2813
"LVXN01049701.1",2812
"LVXN01050407.1",2812
"LVXN01049699.1",2811
"LVXN01050913.1",2811
"LVXN01051696.1",2811
"LVXN01049974.1",2808
"LVXN01052305.1",2808
"LVXN01051831.1",2804
"LVXN01051613.1",2803
"LVXN01050552.1",2802
"LVXN01050940.1",2802
"LVXN01050990.1",2802
"LVXN01049615.1",2801
"LVXN01051811.1",2801
"LVXN01051843.1",2801
"LVXN01049466.1",2800
"LVXN01049475.1",2798
"LVXN01049494.1",2798
"LVXN01051337.1",2798
"LVXN01052272.1",2798
"LVXN01051455.1",2797
"LVXN01050496.1",2796
"LVXN01050369.1",2794
"LVXN01052230.1",2794
"LVXN01050253.1",2791
"LVXN01050941.1",2791
"LVXN01049541.1",2789
"LVXN01050303.1",2789
"LVXN01051419.1",2787
"LVXN01052306.1",2786
"LVXN01049832.1",2785
"LVXN01050721.1",2784
"LVXN01050910.1",2783
"LVXN01050938.1",2782
"LVXN01049482.1",2781
"LVXN01049913.1",2781
"LVXN01051387.1",2781
"LVXN01051735.1",2780
"LVXN01050630.1",2776
"LVXN01050245.1",2775
"LVXN01050542.1",2773
"LVXN01049686.1",2772
"LVXN01051965.1",2771
"LVXN01049462.1",2766
"LVXN01051935.1",2766
"LVXN01050703.1",2765
"LVXN01052116.1",2765
"LVXN01050798.1",2764
"LVXN01050546.1",2762
"LVXN01051665.1",2762
"LVXN01052161.1",2761
"LVXN01050780.1",2760
"LVXN01051299.1",2760
"LVXN01052181.1",2760
"LVXN01051777.1",2759
"LVXN01050214.1",2754
"LVXN01052347.1",2753
"LVXN01050395.1",2751
"LVXN01051349.1",2751
"LVXN01051465.1",2750
"LVXN01050030.1",2748
"LVXN01052335.1",2748
"LVXN01050070.1",2745
"LVXN01050195.1",2745
"LVXN01050520.1",2745
"LVXN01051024.1",2745
"LVXN01050155.1",2744
"LVXN01050934.1",2744
"LVXN01051442.1",2744
"LVXN01050861.1",2743
"LVXN01050907.1",2743
"LVXN01050920.1",2742
"LVXN01051822.1",2742
"LVXN01052043.1",2741
"LVXN01050331.1",2740
"LVXN01051030.1",2740
"LVXN01051356.1",2740
"LVXN01050170.1",2739
"LVXN01051342.1",2739
"LVXN01049441.1",2737
"LVXN01051821.1",2737
"LVXN01051327.1",2732
"LVXN01050689.1",2729
"LVXN01051077.1",2729
"LVXN01051644.1",2729
"LVXN01049457.1",2728
"LVXN01051215.1",2728
"LVXN01049624.1",2727
"LVXN01049428.1",2726
"LVXN01050544.1",2726
"LVXN01051517.1",2725
"LVXN01049743.1",2723
"LVXN01050693.1",2723
"LVXN01049613.1",2722
"LVXN01051763.1",2722
"LVXN01049644.1",2720
"LVXN01050746.1",2717
"LVXN01050459.1",2716
"LVXN01050612.1",2716
"LVXN01050720.1",2715
"LVXN01051026.1",2715
"LVXN01049727.1",2714
"LVXN01052017.1",2712
"LVXN01049952.1",2711
"LVXN01051013.1",2711
"LVXN01050876.1",2710
"LVXN01051505.1",2710
"LVXN01050500.1",2709
"LVXN01052149.1",2705
"LVXN01049610.1",2703
"LVXN01051503.1",2703
"LVXN01052084.1",2703
"LVXN01051329.1",2702
"LVXN01052028.1",2702
"LVXN01051686.1",2701
"LVXN01050871.1",2700
"LVXN01049673.1",2698
"LVXN01049711.1",2694
"LVXN01049716.1",2694
"LVXN01051240.1",2694
"LVXN01051699.1",2694
"LVXN01050797.1",2693
"LVXN01049817.1",2692
"LVXN01050431.1",2692
"LVXN01050847.1",2692
"LVXN01051553.1",2692
"LVXN01049569.1",2690
"LVXN01051328.1",2690
"LVXN01051237.1",2689
"LVXN01051583.1",2689
"LVXN01049925.1",2687
"LVXN01050600.1",2687
"LVXN01049725.1",2686
"LVXN01049729.1",2686
"LVXN01050690.1",2686
"LVXN01051974.1",2683
"LVXN01050986.1",2682
"LVXN01051067.1",2682
"LVXN01051828.1",2682
"LVXN01051650.1",2681
"LVXN01050661.1",2680
"LVXN01051562.1",2680
"LVXN01050748.1",2679
"LVXN01049920.1",2675
"LVXN01051629.1",2674
"LVXN01049574.1",2673
"LVXN01050616.1",2673
"LVXN01051730.1",2673
"LVXN01052097.1",2672
"LVXN01051262.1",2671
"LVXN01051906.1",2671
"LVXN01049866.1",2670
"LVXN01049860.1",2669
"LVXN01050977.1",2669
"LVXN01050330.1",2666
"LVXN01051166.1",2666
"LVXN01051858.1",2666
"LVXN01050745.1",2663
"LVXN01052307.1",2663
"LVXN01049438.1",2661
"LVXN01051693.1",2661
