"gene_name","gene_id_mat","chromosome_mat","gene_id_pat","chromosome_pat","num_reads_mouse_1_female_mat_bl6","num_reads_mouse_2_female_mat_bl6","num_reads_mouse_4_female_mat_bl6","num_reads_mouse_7_male_mat_bl6","num_reads_mouse_8_male_mat_bl6","num_reads_mouse_1_female_pat_cast","num_reads_mouse_2_female_pat_cast","num_reads_mouse_4_female_pat_cast","num_reads_mouse_7_male_pat_cast","num_reads_mouse_8_male_pat_cast"
"Rragc","ENSMUSG00000028646","4","MGP_CASTEiJ_G0027875","4",145,177,103,175,145,148,143,128,148,157
"Rragd","ENSMUSG00000028278","4","MGP_CASTEiJ_G0027269","4",106,194,98,99,96,169,272,217,159,146
"Rras","ENSMUSG00000038387","7","MGP_CASTEiJ_G0031229","7",49,91,30,71,94,70,90,47,86,67
"Rras2","ENSMUSG00000055723","7","MGP_CASTEiJ_G0031905","7",63,50,44,27,54,76,74,73,59,50
"Rrbp1","ENSMUSG00000027422","2","MGP_CASTEiJ_G0025759","2",958,1046,690,1080,1194,985,1083,1011,1054,1140
"Rreb1","ENSMUSG00000039087","13","MGP_CASTEiJ_G0019730","13",381,434,269,426,407,471,442,392,436,505
"Rrh","ENSMUSG00000028012","3","MGP_CASTEiJ_G0027030","3",0,0,1,0,1,1,0,1,0,3
"Rrm1","ENSMUSG00000030978","7","MGP_CASTEiJ_G0031635","7",51,45,26,44,51,53,50,46,58,50
"Rrm2","ENSMUSG00000020649","12","MGP_CASTEiJ_G0018935","12",16,7,5,39,35,22,2,5,37,43
"Rrm2b","ENSMUSG00000022292","15","MGP_CASTEiJ_G0021062","15",129,115,88,92,108,83,88,94,80,78
"Rrn3","ENSMUSG00000022682","16","MGP_CASTEiJ_G0021795","16",132,163,106,140,144,154,172,146,152,130
"Rrnad1","ENSMUSG00000004896","3","MGP_CASTEiJ_G0026537","3",17,27,29,30,26,17,22,10,35,28
"Rrp1","ENSMUSG00000061032","10","MGP_CASTEiJ_G0016754","10",333,358,198,290,300,399,364,356,342,370
"Rrp12","ENSMUSG00000035049","19","MGP_CASTEiJ_G0024325","19",55,75,45,64,58,69,106,89,84,97
"Rrp15","ENSMUSG00000001305","1","MGP_CASTEiJ_G0016264","1",82,102,54,106,80,43,62,46,48,51
"Rrp1b","ENSMUSG00000058392","17","MGP_CASTEiJ_G0022722","17",77,82,41,81,83,85,94,102,57,80
"Rrp36","ENSMUSG00000023971","17","MGP_CASTEiJ_G0023032","17",122,153,96,146,147,135,144,115,170,144
"Rrp7a","ENSMUSG00000018040","15","MGP_CASTEiJ_G0021415","15",41,59,46,53,59,56,62,42,43,54
"Rrp8","ENSMUSG00000030888","7","MGP_CASTEiJ_G0031786","7",17,15,13,11,31,84,78,94,96,80
"Rrp9","ENSMUSG00000041506","9","MGP_CASTEiJ_G0034229","9",45,45,36,46,44,34,40,27,32,39
"Rrs1","ENSMUSG00000061024","1","MGP_CASTEiJ_G0015175","1",68,77,37,58,75,25,37,20,23,22
"Rs1","ENSMUSG00000031293","X","MGP_CASTEiJ_G0035191","X",0,0,0,1,0,0,0,0,0,0
"Rsad1","ENSMUSG00000039096","11","MGP_CASTEiJ_G0018270","11",6,6,14,8,15,8,11,22,17,12
"Rsad2","ENSMUSG00000020641","12","MGP_CASTEiJ_G0018940","12",0,0,2,0,11,0,0,4,2,1
"Rsbn1","ENSMUSG00000044098","3","MGP_CASTEiJ_G0026861","3",39,46,44,37,40,14,6,8,8,5
"Rsbn1l","ENSMUSG00000039968","5","MGP_CASTEiJ_G0028420","5",206,237,136,192,184,243,247,220,207,203
"Rsf1","ENSMUSG00000035623","7","MGP_CASTEiJ_G0031555","7",218,220,153,279,295,207,232,234,262,298
"Rsf1os1","ENSMUSG00000086433","7","MGP_CASTEiJ_G0004359","7",0,0,0,0,0,0,0,0,0,0
"Rsf1os2","ENSMUSG00000086993","7","MGP_CASTEiJ_G0004360","7",1,0,0,0,0,0,2,0,2,0
"Rsl1d1","ENSMUSG00000005846","16","MGP_CASTEiJ_G0021782","16",211,239,143,211,284,265,223,253,252,294
"Rsl24d1","ENSMUSG00000032215","9","MGP_CASTEiJ_G0034032","9",76,73,41,85,88,78,79,66,79,75
"Rslcan18","ENSMUSG00000074824","13","MGP_CASTEiJ_G0019962","13",0,0,1,0,0,0,2,0,1,0
"Rsph1","ENSMUSG00000024033","17","MGP_CASTEiJ_G0022711","17",5,10,10,12,10,146,135,127,158,109
"Rsph10b","ENSMUSG00000075569","5","MGP_CASTEiJ_G0029444","5",10,14,13,16,10,25,50,32,26,24
"Rsph14","ENSMUSG00000009070","10","MGP_CASTEiJ_G0016679","10",1,0,0,1,0,1,0,0,3,0
"Rsph4a","ENSMUSG00000039552","10","MGP_CASTEiJ_G0016468","10",1,3,0,1,0,1,0,1,6,12
"Rsph6a","ENSMUSG00000040866","7","MGP_CASTEiJ_G0030801","7",0,0,0,0,0,0,0,0,0,0
"Rsph9","ENSMUSG00000023966","17","MGP_CASTEiJ_G0023009","17",6,6,5,3,7,4,3,6,3,3
"Rspo1","ENSMUSG00000028871","4","MGP_CASTEiJ_G0027889","4",0,9,1,0,0,12,12,4,6,3
"Rspo2","ENSMUSG00000051920","15","MGP_CASTEiJ_G0021082","15",0,0,0,0,0,0,0,0,0,0
"Rspo3","ENSMUSG00000019880","10","MGP_CASTEiJ_G0016453","10",0,0,0,0,0,0,0,1,0,0
"Rspo4os","ENSMUSG00000086620","2","MGP_CASTEiJ_G0003545","2",0,0,0,1,0,0,1,0,1,4
"Rspry1","ENSMUSG00000050079","8","MGP_CASTEiJ_G0032981","8",42,47,25,36,29,31,27,30,35,26
"Rsrc1","ENSMUSG00000034544","3","MGP_CASTEiJ_G0026442","3",88,90,55,82,64,61,78,75,67,77
"Rsrc2","ENSMUSG00000029422","5","MGP_CASTEiJ_G0029180","5",88,114,72,82,91,102,120,105,97,88
"Rsrp1","ENSMUSG00000037266","4","MGP_CASTEiJ_G0028066","4",1253,1460,860,1610,1676,1181,1394,1169,1459,1687
"Rsu1","ENSMUSG00000026727","2","MGP_CASTEiJ_G0024550","2",264,226,165,229,235,263,270,235,304,250
"Rtbdn","ENSMUSG00000048617","8","MGP_CASTEiJ_G0032897","8",6,1,1,49,84,1,2,1,119,163
"Rtca","ENSMUSG00000000339","3","MGP_CASTEiJ_G0026967","3",58,66,39,66,71,9,10,16,17,15
"Rtcb","ENSMUSG00000001783","10","MGP_CASTEiJ_G0016937","10",57,65,61,65,60,53,55,50,46,53
"Rtel1","ENSMUSG00000038685","2","MGP_CASTEiJ_G0026194","2",24,47,22,51,44,35,41,61,50,49
"Rtf1","ENSMUSG00000027304","2","MGP_CASTEiJ_G0025531","2",117,130,102,105,141,153,182,172,165,146
"Rtkn","ENSMUSG00000034930","6","MGP_CASTEiJ_G0030011","6",412,589,377,619,747,483,739,571,707,798
"Rtkn2","ENSMUSG00000037846","10","MGP_CASTEiJ_G0016659","10",1058,1988,472,283,227,1127,1973,811,297,237
"Rtl1","ENSMUSG00000085925","12","MGP_CASTEiJ_G0019399","12",0,2,0,3,4,0,0,0,0,0
"Rtn1","ENSMUSG00000021087","12","MGP_CASTEiJ_G0019119","12",1,0,0,0,0,1,1,0,2,0
"Rtn2","ENSMUSG00000030401","7","MGP_CASTEiJ_G0030815","7",31,39,24,66,72,15,14,20,26,28
"Rtn3","ENSMUSG00000024758","19","MGP_CASTEiJ_G0023999","19",531,619,376,480,583,425,498,441,421,454
"Rtn4","ENSMUSG00000020458","11","MGP_CASTEiJ_G0017427","11",340,438,266,409,464,416,526,422,496,516
"Rtn4ip1","ENSMUSG00000019864","10","MGP_CASTEiJ_G0016537","10",43,72,23,44,48,19,26,24,36,35
"Rtn4r","ENSMUSG00000043811","16","MGP_CASTEiJ_G0021862","16",1,1,1,0,0,0,2,0,0,0
"Rtn4rl1","ENSMUSG00000045287","11","MGP_CASTEiJ_G0018014","11",31,29,17,65,83,114,100,101,82,99
"Rtn4rl2","ENSMUSG00000050896","2","MGP_CASTEiJ_G0025106","2",0,0,0,0,0,0,0,0,0,0
"Rtp1","ENSMUSG00000033383","16","MGP_CASTEiJ_G0021943","16",0,0,0,0,0,0,0,0,0,0
"Rtp2","ENSMUSG00000047531","16","MGP_CASTEiJ_G0021947","16",0,0,0,0,0,0,0,0,0,0
"Rtp3","ENSMUSG00000066319","9","MGP_CASTEiJ_G0034357","9",0,0,1,0,0,1,1,0,0,1
"Rtp4","ENSMUSG00000033355","16","MGP_CASTEiJ_G0021945","16",17,4,32,13,24,19,9,37,9,17
"Rttn","ENSMUSG00000023066","18","MGP_CASTEiJ_G0023822","18",54,41,42,42,71,71,73,68,54,59
"Rubcn","ENSMUSG00000035629","16","MGP_CASTEiJ_G0022007","16",476,525,343,488,465,369,405,384,334,394
"Rubie","ENSMUSG00000085123","14","MGP_CASTEiJ_G0005397","14",0,0,0,0,0,0,0,0,0,1
"Rufy1","ENSMUSG00000020375","11","MGP_CASTEiJ_G0017563","11",136,144,94,144,165,170,148,162,186,220
"Rufy2","ENSMUSG00000020070","10","MGP_CASTEiJ_G0016641","10",36,40,30,19,30,34,47,54,29,32
"Rufy3","ENSMUSG00000029291","5","MGP_CASTEiJ_G0028819","5",71,88,70,90,108,45,66,55,51,53
"Rufy4","ENSMUSG00000061815","1","MGP_CASTEiJ_G0015493","1",2,0,0,0,4,0,2,0,1,2
"Rundc1","ENSMUSG00000035007","11","MGP_CASTEiJ_G0018506","11",266,306,217,237,218,418,493,459,386,411
"Rundc3a","ENSMUSG00000006575","11","MGP_CASTEiJ_G0018538","11",16,24,10,7,14,8,7,5,10,7
"Rundc3b","ENSMUSG00000040570","5","MGP_CASTEiJ_G0028398","5",6,6,0,4,9,5,5,8,8,12
"Runx1","ENSMUSG00000022952","16","MGP_CASTEiJ_G0022309","16",500,453,369,512,502,483,538,512,507,450
"Runx1t1","ENSMUSG00000006586","4","MGP_CASTEiJ_G0027219","4",1,1,0,0,0,3,2,1,1,0
"Runx2","ENSMUSG00000039153","17","MGP_CASTEiJ_G0022991","17",2,2,0,2,0,4,0,1,1,1
"Runx2os1","ENSMUSG00000073394","17","MGP_CASTEiJ_G0003288","17",0,0,0,0,0,0,0,0,0,0
"Runx2os2","ENSMUSG00000089849","17","MGP_CASTEiJ_G0003287","17",0,0,0,0,0,0,0,0,0,0
"Runx2os3","ENSMUSG00000090048","17","MGP_CASTEiJ_G0003286","17",0,0,0,0,0,0,0,0,0,0
"Runx3","ENSMUSG00000070691","4","MGP_CASTEiJ_G0028068","4",0,0,0,0,0,184,141,107,112,123
"Rusc1","ENSMUSG00000041263","3","MGP_CASTEiJ_G0026575","3",29,68,25,30,41,28,59,32,34,49
"Rusc2","ENSMUSG00000035969","4","MGP_CASTEiJ_G0027341","4",912,1337,448,490,491,402,638,316,214,265
"Ruvbl1","ENSMUSG00000030079","6","MGP_CASTEiJ_G0030098","6",1,0,1,2,4,8,7,7,11,13
"Ruvbl2","ENSMUSG00000003868","7","MGP_CASTEiJ_G0031256","7",74,93,39,64,94,76,99,106,101,112
"Rwdd1","ENSMUSG00000019782","10","MGP_CASTEiJ_G0016471","10",2,3,0,1,0,3,10,8,11,1
"Rwdd2a","ENSMUSG00000032417","9","MGP_CASTEiJ_G0034096","9",0,1,0,0,0,0,0,0,0,0
"Rwdd2b","ENSMUSG00000041079","16","MGP_CASTEiJ_G0022231","16",12,5,9,9,19,12,21,10,12,18
"Rwdd3","ENSMUSG00000028133","3","MGP_CASTEiJ_G0026984","3",20,13,12,17,17,46,54,63,54,54
"Rwdd4a","ENSMUSG00000031568","8","MGP_CASTEiJ_G0032611","8",75,89,86,78,101,62,89,88,97,90
"Rxfp1","ENSMUSG00000034009","3","MGP_CASTEiJ_G0026480","3",0,1,0,0,0,0,2,0,0,0
"Rxfp2","ENSMUSG00000053368","5","MGP_CASTEiJ_G0029505","5",0,0,0,0,2,0,0,0,0,0
"Rxfp3","ENSMUSG00000060735","15","MGP_CASTEiJ_G0020988","15",0,0,0,0,0,0,0,0,0,0
"Rxfp4","ENSMUSG00000049741","3","MGP_CASTEiJ_G0026566","3",0,9,3,6,7,4,6,6,10,13
"Rxra","ENSMUSG00000015846","2","MGP_CASTEiJ_G0024713","2",344,390,240,358,377,739,852,753,703,728
"Rxrb","ENSMUSG00000039656","17","MGP_CASTEiJ_G0022780","17",436,451,289,481,442,90,124,98,86,93
"Rxrg","ENSMUSG00000015843","1","MGP_CASTEiJ_G0016061","1",0,0,0,0,0,0,0,0,0,0
"Rybp","ENSMUSG00000072872","6","MGP_CASTEiJ_G0030172","6",163,123,121,145,164,125,118,136,118,152
"Ryk","ENSMUSG00000032547","9","MGP_CASTEiJ_G0034186","9",166,202,97,192,187,76,72,81,84,80
"Ryr1","ENSMUSG00000030592","7","MGP_CASTEiJ_G0031009","7",0,0,0,1,7,1,1,1,4,2
"Ryr2","ENSMUSG00000021313","13","MGP_CASTEiJ_G0019508","13",19,38,21,48,50,19,11,23,40,45
"Ryr3","ENSMUSG00000057378","2","MGP_CASTEiJ_G0025476","2",2,0,1,2,1,1,1,0,0,4
"S100a1","ENSMUSG00000044080","3","MGP_CASTEiJ_G0026629","3",317,263,175,343,350,256,279,233,344,321
"S100a10","ENSMUSG00000041959","3","MGP_CASTEiJ_G0026697","3",492,564,247,490,454,610,609,417,703,674
"S100a11","ENSMUSG00000027907","3","MGP_CASTEiJ_G0026696","3",523,680,346,692,708,165,242,120,175,216
"S100a13","ENSMUSG00000042312","3","MGP_CASTEiJ_G0026630","3",432,468,256,555,583,117,147,112,173,182
"S100a14","ENSMUSG00000042306","3","MGP_CASTEiJ_G0026631","3",26,22,8,25,42,16,18,10,34,22
"S100a16","ENSMUSG00000074457","3","MGP_CASTEiJ_G0026632","3",67,72,48,68,72,72,84,52,72,82
"S100a2","ENSMUSG00000094018","3","MGP_CASTEiJ_G0026634","3",0,0,0,0,0,0,0,0,1,2
"S100a3","ENSMUSG00000001021","3","MGP_CASTEiJ_G0026633","3",0,0,0,1,3,0,0,0,1,0
"S100a4","ENSMUSG00000001020","3","MGP_CASTEiJ_G0026636","3",0,0,0,0,0,0,0,0,0,0
"S100a5","ENSMUSG00000001023","3","MGP_CASTEiJ_G0026637","3",0,0,0,0,0,0,0,0,0,0
"S100a6","ENSMUSG00000001025","3","MGP_CASTEiJ_G0026638","3",23,71,9,19,19,39,98,35,59,35
"S100a7a","ENSMUSG00000063767","3","MGP_CASTEiJ_G0026639","3",9,9,3,0,4,3,1,2,0,0
"S100a8","ENSMUSG00000056054","3","MGP_CASTEiJ_G0026640","3",0,0,0,0,0,0,1,0,0,0
"S100a9","ENSMUSG00000056071","3","MGP_CASTEiJ_G0026641","3",0,0,1,0,0,0,0,0,0,2
"S100b","ENSMUSG00000033208","10","MGP_CASTEiJ_G0016710","10",0,0,1,1,0,1,1,0,0,0
"S100g","ENSMUSG00000040808","X","MGP_CASTEiJ_G0035202","X",1849,1868,1061,2109,2224,200,273,205,237,304
"S100pbp","ENSMUSG00000040928","4","MGP_CASTEiJ_G0027944","4",88,92,54,66,65,70,62,62,49,66
"S100z","ENSMUSG00000021679","13","MGP_CASTEiJ_G0020104","13",0,0,0,1,0,0,0,0,0,0
"S1pr1","ENSMUSG00000045092","3","MGP_CASTEiJ_G0026960","3",35,24,8,4,0,32,16,10,0,2
"S1pr2","ENSMUSG00000043895","9","MGP_CASTEiJ_G0033437","9",93,88,51,62,52,61,83,47,38,48
"S1pr3","ENSMUSG00000067586","13","MGP_CASTEiJ_G0019812","13",6,1,0,2,0,5,7,5,3,2
"S1pr4","ENSMUSG00000044199","10","MGP_CASTEiJ_G0016892","10",4,4,2,1,0,0,0,1,1,0
"S1pr5","ENSMUSG00000045087","9","MGP_CASTEiJ_G0033449","9",1,0,0,0,0,1,0,1,0,2
"Saa3","ENSMUSG00000040026","7","MGP_CASTEiJ_G0031302","7",2,0,0,9,9,0,0,0,3,9
"Saa4","ENSMUSG00000040017","7","MGP_CASTEiJ_G0031303","7",0,0,1,1,0,0,0,0,0,1
"Saal1","ENSMUSG00000006763","7","MGP_CASTEiJ_G0031301","7",69,72,39,67,78,61,66,52,72,67
"Sac3d1","ENSMUSG00000024790","19","MGP_CASTEiJ_G0023955","19",21,34,22,32,36,29,31,23,40,38
"Sacm1l","ENSMUSG00000025240","9","MGP_CASTEiJ_G0034467","9",194,220,162,268,256,362,379,419,428,425
"Sae1","ENSMUSG00000052833","7","MGP_CASTEiJ_G0030760","7",119,110,79,78,115,7,5,12,15,5
"Safb2","ENSMUSG00000042625","17","MGP_CASTEiJ_G0023133","17",92,121,91,95,105,218,259,275,243,273
"Sag","ENSMUSG00000056055","1","MGP_CASTEiJ_G0015621","1",0,0,0,0,1,0,0,0,0,0
"Sall1","ENSMUSG00000031665","8","MGP_CASTEiJ_G0032941","8",0,0,0,0,0,0,0,0,0,0
"Sall2","ENSMUSG00000049532","14","MGP_CASTEiJ_G0020557","14",65,62,48,55,41,45,39,38,33,42
"Sall3","ENSMUSG00000024565","18","MGP_CASTEiJ_G0023806","18",0,0,0,0,0,0,0,0,0,0
"Sall4","ENSMUSG00000027547","2","MGP_CASTEiJ_G0026105","2",0,0,0,0,0,0,0,0,0,0
"Samd10","ENSMUSG00000038605","2","MGP_CASTEiJ_G0026206","2",37,44,36,24,41,127,170,122,127,141
"Samd11","ENSMUSG00000096351","4","MGP_CASTEiJ_G0028368","4",0,0,0,0,0,110,111,105,105,110
"Samd12","ENSMUSG00000058656","15","MGP_CASTEiJ_G0021102","15",112,99,78,77,75,12,12,21,11,13
"Samd13","ENSMUSG00000048652","3","MGP_CASTEiJ_G0027132","3",0,0,0,0,0,0,1,0,0,0
"Samd14","ENSMUSG00000047181","11","MGP_CASTEiJ_G0018283","11",48,53,44,67,77,35,48,44,31,53
"Samd15","ENSMUSG00000090812","12","MGP_CASTEiJ_G0019274","12",0,0,2,1,3,1,6,1,1,3
"Samd3","ENSMUSG00000051354","10","MGP_CASTEiJ_G0016441","10",0,0,0,0,0,0,0,0,0,0
"Samd4","ENSMUSG00000021838","14","MGP_CASTEiJ_G0020476","14",12,21,0,8,6,7,19,8,4,8
"Samd5","ENSMUSG00000060487","10","MGP_CASTEiJ_G0016349","10",2,1,3,0,0,0,0,1,0,3
"Samd7","ENSMUSG00000051860","3","MGP_CASTEiJ_G0026294","3",0,0,0,1,0,0,0,0,1,0
"Samd8","ENSMUSG00000021770","14","MGP_CASTEiJ_G0020315","14",64,65,58,67,72,91,104,64,87,85
"Samd9l","ENSMUSG00000047735","6","MGP_CASTEiJ_G0029516","6",45,42,26,39,29,12,9,12,19,9
"Samhd1","ENSMUSG00000027639","2","MGP_CASTEiJ_G0025955","2",500,771,312,312,333,624,894,554,371,416
"Samm50","ENSMUSG00000022437","15","MGP_CASTEiJ_G0021432","15",161,182,117,151,219,210,227,245,288,287
"Samsn1","ENSMUSG00000022876","16","MGP_CASTEiJ_G0022210","16",0,0,0,0,0,0,0,0,1,2
"Samt3","ENSMUSG00000035454","X","MGP_CASTEiJ_G0034856","X",0,0,0,0,0,0,0,0,0,0
"Samt4","ENSMUSG00000025051","X","MGP_CASTEiJ_G0035166","X",0,0,0,0,0,0,0,0,0,0
"Sap130","ENSMUSG00000024260","18","MGP_CASTEiJ_G0023423","18",303,372,247,383,433,326,396,338,452,464
"Sap18","ENSMUSG00000021963","14","MGP_CASTEiJ_G0020672","14",67,72,54,239,400,128,145,129,306,386
"Sap25","ENSMUSG00000079165","5","MGP_CASTEiJ_G0029342","5",0,0,0,0,0,0,0,0,0,0
"Sap30","ENSMUSG00000031609","8","MGP_CASTEiJ_G0032637","8",2,2,1,2,1,7,1,4,4,5
"Sap30bp","ENSMUSG00000020755","11","MGP_CASTEiJ_G0018711","11",91,95,73,114,115,116,131,121,118,120
"Sap30bpos","ENSMUSG00000087064","11","MGP_CASTEiJ_G0002991","11",0,1,0,3,5,0,1,2,0,4
"Sap30l","ENSMUSG00000020519","11","MGP_CASTEiJ_G0017655","11",81,124,51,104,103,65,34,52,24,29
"Sapcd1","ENSMUSG00000036185","17","MGP_CASTEiJ_G0022831","17",0,2,2,5,5,1,1,2,2,1
"Sapcd2","ENSMUSG00000026955","2","MGP_CASTEiJ_G0024639","2",5,0,0,2,4,3,1,0,2,1
"Sar1a","ENSMUSG00000020088","10","MGP_CASTEiJ_G0016617","10",1014,1014,700,1072,1171,950,1084,975,1041,1205
"Sar1b","ENSMUSG00000020386","11","MGP_CASTEiJ_G0017591","11",138,178,89,138,151,135,194,145,142,196
"Saraf","ENSMUSG00000031532","8","MGP_CASTEiJ_G0032548","8",748,907,458,749,732,740,778,673,745,794
"Sardh","ENSMUSG00000009614","2","MGP_CASTEiJ_G0024709","2",62,39,42,50,54,57,33,52,63,42
"Sardhos","ENSMUSG00000091192","2","MGP_CASTEiJ_G0003410","2",0,0,0,0,0,0,0,0,0,0
"Sarm1","ENSMUSG00000050132","11","MGP_CASTEiJ_G0018088","11",1,2,0,2,5,7,3,1,9,2
"Sars","ENSMUSG00000068739","3","MGP_CASTEiJ_G0026935","3",57,79,60,72,78,81,74,72,74,85
"Sars2","ENSMUSG00000070699","7","MGP_CASTEiJ_G0030996","7",39,56,37,63,75,40,72,54,72,89
"Sart1","ENSMUSG00000039148","19","MGP_CASTEiJ_G0023908","19",153,179,112,137,153,138,162,192,159,189
"Sart3","ENSMUSG00000018974","5","MGP_CASTEiJ_G0029026","5",159,190,137,209,217,136,186,193,156,146
"Sash1","ENSMUSG00000015305","10","MGP_CASTEiJ_G0016347","10",367,569,315,485,451,419,553,428,402,452
"Sash3","ENSMUSG00000031101","X","MGP_CASTEiJ_G0034652","X",1,2,0,0,0,0,0,0,0,0
"Sass6","ENSMUSG00000027959","3","MGP_CASTEiJ_G0026971","3",5,7,7,10,9,2,4,3,2,2
"Sat1","ENSMUSG00000025283","X","MGP_CASTEiJ_G0035168","X",615,635,379,648,774,56,72,67,72,84
"Sat2","ENSMUSG00000069835","11","MGP_CASTEiJ_G0017849","11",2,3,3,2,6,4,6,4,3,8
"Satb1","ENSMUSG00000023927","17","MGP_CASTEiJ_G0023091","17",53,67,41,74,68,56,82,107,88,91
"Satb2","ENSMUSG00000038331","1","MGP_CASTEiJ_G0015390","1",1,2,1,4,5,6,8,3,7,19
"Satl1","ENSMUSG00000025527","X","MGP_CASTEiJ_G0034996","X",0,0,0,0,0,0,0,0,0,0
"Sav1","ENSMUSG00000021067","12","MGP_CASTEiJ_G0019100","12",54,79,45,44,36,151,200,144,155,149
"Saxo1","ENSMUSG00000028492","4","MGP_CASTEiJ_G0027547","4",0,0,0,0,0,0,0,1,0,0
"Saxo1os","ENSMUSG00000085108","4","MGP_CASTEiJ_G0003791","4",0,0,0,0,0,0,0,0,0,0
"Saxo2","ENSMUSG00000038570","7","MGP_CASTEiJ_G0031475","7",9,3,1,6,3,2,2,6,9,8
"Saysd1","ENSMUSG00000045107","14","MGP_CASTEiJ_G0020287","14",26,35,18,20,26,28,27,34,21,41
"Sbds","ENSMUSG00000025337","5","MGP_CASTEiJ_G0029248","5",615,658,389,542,586,611,610,448,443,473
"Sbf1","ENSMUSG00000036529","15","MGP_CASTEiJ_G0021481","15",110,145,96,145,128,114,162,130,163,132
"Sbf2","ENSMUSG00000038371","7","MGP_CASTEiJ_G0031883","7",77,58,51,100,88,86,88,77,108,105
"Sbk1","ENSMUSG00000042978","7","MGP_CASTEiJ_G0032000","7",63,46,40,54,54,127,144,135,108,123
"Sbk2","ENSMUSG00000030433","7","MGP_CASTEiJ_G0030638","7",0,0,0,0,1,0,0,0,0,0
"Sbk3","ENSMUSG00000085272","7","MGP_CASTEiJ_G0030639","7",6,1,0,2,0,2,9,2,4,2
"Sbno1","ENSMUSG00000038095","5","MGP_CASTEiJ_G0029196","5",173,192,140,182,210,174,215,174,189,186
"Sbno2","ENSMUSG00000035673","10","MGP_CASTEiJ_G0016811","10",267,468,249,323,344,232,355,232,260,273
"Sbspon","ENSMUSG00000032719","1","MGP_CASTEiJ_G0015203","1",0,0,0,0,0,2,2,0,2,2
"Sc5d","ENSMUSG00000032018","9","MGP_CASTEiJ_G0033681","9",333,460,287,419,435,175,282,276,254,267
"Scaf1","ENSMUSG00000038406","7","MGP_CASTEiJ_G0031228","7",315,321,203,358,351,352,373,367,389,388
"Scaf11","ENSMUSG00000033228","15","MGP_CASTEiJ_G0021526","15",608,720,535,701,698,621,660,724,650,681
"Scaf4","ENSMUSG00000022983","16","MGP_CASTEiJ_G0022275","16",141,202,131,215,209,147,142,144,199,174
"Scai","ENSMUSG00000035236","2","MGP_CASTEiJ_G0024907","2",20,22,31,18,28,6,20,26,13,12
"Scamp1","ENSMUSG00000021687","13","MGP_CASTEiJ_G0020094","13",872,991,662,988,1068,546,720,681,638,592
"Scamp2","ENSMUSG00000040188","9","MGP_CASTEiJ_G0033874","9",348,361,215,340,333,348,366,309,311,344
"Scamp3","ENSMUSG00000028049","3","MGP_CASTEiJ_G0026580","3",62,95,56,70,61,73,92,55,65,79
"Scamp4","ENSMUSG00000113949","10","MGP_CASTEiJ_G0016840","10",1,2,2,7,6,0,0,1,0,2
"Scamp5","ENSMUSG00000040722","9","MGP_CASTEiJ_G0033869","9",4,5,5,13,5,1,1,0,0,5
"Scand1","ENSMUSG00000046229","2","MGP_CASTEiJ_G0025941","2",0,0,2,0,0,0,0,0,0,0
"Scap","ENSMUSG00000032485","9","MGP_CASTEiJ_G0034335","9",116,123,96,119,118,81,134,92,99,75
"Scaper","ENSMUSG00000034007","9","MGP_CASTEiJ_G0033848","9",30,39,32,36,46,31,27,30,56,59
"Scara3","ENSMUSG00000034463","14","MGP_CASTEiJ_G0020746","14",1,0,1,1,0,1,1,2,5,1
"Scara5","ENSMUSG00000022032","14","MGP_CASTEiJ_G0020742","14",53,39,26,29,38,34,17,19,5,3
"Scarb1","ENSMUSG00000037936","5","MGP_CASTEiJ_G0029211","5",205,194,160,212,201,195,199,215,202,228
"Scarb2","ENSMUSG00000029426","5","MGP_CASTEiJ_G0028861","5",2559,2240,1732,1782,1742,1605,1631,1576,1345,1314
"Scarf1","ENSMUSG00000038188","11","MGP_CASTEiJ_G0018023","11",521,453,300,391,455,561,533,662,635,574
"Scarf2","ENSMUSG00000012017","16","MGP_CASTEiJ_G0021850","16",362,371,305,439,480,543,561,583,651,715
"Scarletltr","ENSMUSG00000093759","9","MGP_CASTEiJ_G0015057","9",0,0,0,0,0,0,0,0,0,0
"Scarna10","ENSMUSG00000089617","6","MGP_CASTEiJ_G0038126","6",0,0,0,0,0,0,0,0,0,0
"Scarna17","ENSMUSG00000088689","18","MGP_CASTEiJ_G0035677","18",0,0,0,0,0,0,0,0,0,0
"Scarna2","ENSMUSG00000088185","3","MGP_CASTEiJ_G0035691","3",0,1,2,2,5,2,1,2,0,0
"Scarna3b","ENSMUSG00000112285","12","MGP_CASTEiJ_G0035674","12",0,0,0,0,0,0,0,0,0,0
"Scarna6","ENSMUSG00000089281","1","MGP_CASTEiJ_G0035662","1",0,0,0,0,0,0,0,0,0,0
"Scarna8","ENSMUSG00000088958","4","MGP_CASTEiJ_G0035692","4",1,0,0,0,0,0,0,0,0,0
"Scarna9","ENSMUSG00000077506","9","MGP_CASTEiJ_G0038270","9",0,0,0,0,0,1,0,0,0,0
"Sccpdh","ENSMUSG00000038936","1","MGP_CASTEiJ_G0016204","1",10,35,13,23,34,44,28,32,30,29
"Scd1","ENSMUSG00000037071","19","MGP_CASTEiJ_G0024366","19",47492,42915,30773,43481,59802,37118,32124,33570,32418,46807
"Scd2","ENSMUSG00000025203","19","MGP_CASTEiJ_G0024364","19",5406,7555,5335,6241,6903,3660,5249,5341,4376,5043
