"gene_name","gene_id_mat","chromosome_mat","gene_id_pat","chromosome_pat","rpm_mouse_1_female_mat_bl6","rpm_mouse_2_female_mat_bl6","rpm_mouse_4_female_mat_bl6","rpm_mouse_7_male_mat_bl6","rpm_mouse_8_male_mat_bl6","rpm_mouse_1_female_pat_cast","rpm_mouse_2_female_pat_cast","rpm_mouse_4_female_pat_cast","rpm_mouse_7_male_pat_cast","rpm_mouse_8_male_pat_cast"
"Lpar4","ENSMUSG00000049929","X","MGP_CASTEiJ_G0034973","X",11.9562299501852,9.29813301237556,10.0094088443137,18.7676028880962,25.9791186706534,0,0.608491807418428,2.95978831593964,0.631748056348136,0.885866182235666
"Lrch2","ENSMUSG00000031290","X","MGP_CASTEiJ_G0035132","X",0,0,0.400376353772546,0,0,0,0,0,0,0
"Magea10","ENSMUSG00000043453","X","MGP_CASTEiJ_G0034758","X",0,0,0,0,0,0,0,0,0,0
"Magea4","ENSMUSG00000033343","X","MGP_CASTEiJ_G0034756","X",0,0,0,0.528664870087217,0.245086025194843,0,0,0,0,0
"Mageb18","ENSMUSG00000067649","X","MGP_CASTEiJ_G0034865","X",0,0,0,0,0,0,0,0,0,0
"Mageb5","ENSMUSG00000061392","X","MGP_CASTEiJ_G0034864","X",0,0,0,0,0,0,0,0,0,0
"Maged1","ENSMUSG00000025151","X","MGP_CASTEiJ_G0034876","X",235.42386116198,259.572879928818,245.030328508798,273.055405400047,293.367972158228,158.520402882527,161.858820773302,162.78835737668,174.362463552086,169.791018261836
"Maged2","ENSMUSG00000025268","X","MGP_CASTEiJ_G0035138","X",46.4015590923855,42.099880028256,34.8327427782115,65.2901114557712,66.4183128278026,6.18951681536981,6.08491807418428,4.93298052656607,7.8968507043517,8.85866182235666
"Magee1","ENSMUSG00000031227","X","MGP_CASTEiJ_G0034958","X",7.11680354177692,6.97359975928167,6.80639801413329,3.96498652565412,4.16646242831234,0,2.43396722967371,1.31546147375095,1.26349611269627,0.590577454823778
"Magee2","ENSMUSG00000031224","X","MGP_CASTEiJ_G0034956","X",0,0,0,0,0,0,0,0,0,0
"Mageh1","ENSMUSG00000047238","X","MGP_CASTEiJ_G0035157","X",19.3577056336332,28.1526805096927,26.0244629952155,33.041554380451,28.184892897407,8.94041317775639,9.12737711127642,5.91957663187929,11.6873390424405,8.56337309494477
"Magix","ENSMUSG00000031147","X","MGP_CASTEiJ_G0034501","X",10.2481971001588,12.1392292106014,17.2161832122195,15.8599461026165,12.9895593353267,1.37544818119329,0.912737711127642,1.64432684218869,1.26349611269627,0.295288727411889
"Magt1","ENSMUSG00000031232","X","MGP_CASTEiJ_G0034963","X",37.00737841724,34.8679987964083,45.2425279762977,34.3632165556691,36.7629037792265,16.5053781743195,16.4292788002976,11.1814225268831,9.47622084522204,11.8115490964756
"Mamld1","ENSMUSG00000059401","X","MGP_CASTEiJ_G0034745","X",2.84672141671077,1.54968883539593,2.80263447640782,4.22931896069773,5.88206460467624,0,0.608491807418428,0,0,2.36230981929511
"Maoa","ENSMUSG00000025037","X","MGP_CASTEiJ_G0034558","X",9.67885281681661,9.29813301237556,10.8101615518587,9.78030009661351,14.2149894613009,1.71931022649161,0.912737711127642,2.30205757906417,0,1.18115490964756
"Maob","ENSMUSG00000040147","X","MGP_CASTEiJ_G0034559","X",144.328775827236,138.180587822803,166.156186815607,137.71719865772,124.013528748591,12.0351715854413,6.69340988160271,5.91957663187929,6.63335459165543,7.67750691270911
"Map3k15","ENSMUSG00000031303","X","MGP_CASTEiJ_G0035186","X",3.41606570005292,5.68219239645173,4.00376353772546,4.75798383078495,3.92137640311749,0,1.21698361483686,0,0,0.295288727411889
"Map7d2","ENSMUSG00000041020","X","MGP_CASTEiJ_G0035183","X",0,0,0,0,0,0,0,0,0,0
"Mbnl3","ENSMUSG00000036109","X","MGP_CASTEiJ_G0034675","X",1.70803285002646,5.42391092388574,2.40225812263528,6.3439784410466,6.86240870545562,1.03158613589497,0.304245903709214,0.328865368437738,0,0.590577454823778
"Mbtps2","ENSMUSG00000046873","X","MGP_CASTEiJ_G0035175","X",13.9489349418828,17.8214216070531,18.4173122735371,13.2166217521804,14.2149894613009,12.0351715854413,10.0401148224041,10.8525571584454,7.58097667617763,10.3351054594161
"Mcf2","ENSMUSG00000031139","X","MGP_CASTEiJ_G0034720","X",0,0,0,0,0,0,0,0,0,0
"Mecp2","ENSMUSG00000031393","X","MGP_CASTEiJ_G0034792","X",76.5768061095196,74.1267826264385,110.503873641223,67.4047709361201,65.1928827018284,14.4422059025296,18.5590001262621,13.812345474385,12.6349611269627,15.6503025528301
"Med12","ENSMUSG00000079487","X","MGP_CASTEiJ_G0034921","X",55.795739767531,64.8286496140629,70.0658619101956,54.7168140540269,67.3986569285819,8.94041317775639,6.38916397789349,8.22163421094346,5.05398445078509,5.90577454823778
"Med14","ENSMUSG00000064127","X","MGP_CASTEiJ_G0034548","X",37.00737841724,28.9275249273906,40.4380117310272,21.9395921086195,28.4299789226018,5.15793067947484,6.99765578531192,8.55049957938119,3.79048833808882,3.54346472894267
"Mid1ip1","ENSMUSG00000008035","X","MGP_CASTEiJ_G0034544","X",0.569344283342153,0.258281472565988,37.6353772546193,0.264332435043608,2.45086025194843,1.71931022649161,1.82547542225528,0.657730736875476,2.84286625356661,4.72461963859022
"Mid2","ENSMUSG00000000266","X","MGP_CASTEiJ_G0035104","X",56.9344283342153,46.2323835893118,51.6485496366585,40.7071949967157,42.1547963335131,24.4142052161809,25.8609018152832,22.0339796853285,23.374678084881,24.2136756477749
"Mir105","ENSMUSG00000077847","X","MGP_CASTEiJ_G0009048","X",0,0,0,0,0,0,0,0,0,0
"Mir106a","ENSMUSG00000065456","X","MGP_CASTEiJ_G0009012","X",0,0,0,0,0,0,0,0,0,0
"Mir1198","ENSMUSG00000080645","X","MGP_CASTEiJ_G0008992","X",0,0,0,0,0,0,0,0,0,0
"Mir1264","ENSMUSG00000093122","X","MGP_CASTEiJ_G0009086","X",0,0,0,0,0,0,0,0,0,0
"Mir1298","ENSMUSG00000080331","X","MGP_CASTEiJ_G0009087","X",0,0,0,0,0,0,0,0,0,0
"Mir188","ENSMUSG00000065398","X","MGP_CASTEiJ_G0008990","X",0,0,0,0,0,0,0,0,0,0
"Mir18b","ENSMUSG00000077111","X","MGP_CASTEiJ_G0009011","X",0,0,0,0,0,0,0,0,0,0
"Mir1906-2","ENSMUSG00000084559","X","MGP_CASTEiJ_G0007764","12",0,0,0,0,0,0,0,0,0,0
"Mir1912","ENSMUSG00000093039","X","MGP_CASTEiJ_G0009085","X",0,0,0,0,0,0,0,0,0,0
"Mir1970","ENSMUSG00000088464","X","MGP_CASTEiJ_G0009077","X",0,0,0,0,0,0,0,0,0,0
"Mir19b-2","ENSMUSG00000065473","X","MGP_CASTEiJ_G0009009","X",0,0,0,0,0,0,0,0,0,0
"Mir201","ENSMUSG00000065404","X","MGP_CASTEiJ_G0009041","X",0,0,0,0,0,0,0,0,0,0
"Mir20b","ENSMUSG00000076041","X","MGP_CASTEiJ_G0009010","X",0,0,0,0,0,0,0,0,0,0
"Mir2137","ENSMUSG00000089357","X","MGP_CASTEiJ_G0009049","X",0,0,0,0,0,0,0,0,0,0
"Mir221","ENSMUSG00000065422","X","MGP_CASTEiJ_G0008995","X",0.569344283342153,0,0.400376353772546,0,0.490172050389687,0,0,0,0,0
"Mir222","ENSMUSG00000065471","X","MGP_CASTEiJ_G0008996","X",0,0,0,0,0,0,0,0,0,0
"Mir223","ENSMUSG00000076066","X","MGP_CASTEiJ_G0009058","X",0,0,0,0,0,0,0,0,0,0
"Mir224","ENSMUSG00000065542","X","MGP_CASTEiJ_G0009045","X",0,0,0,0,0,0,0,0,0,0
"Mir3112","ENSMUSG00000093172","X","MGP_CASTEiJ_G0009074","X",0,0,0,0,0,0,0,0,0,0
"Mir3113","ENSMUSG00000093219","X","MGP_CASTEiJ_G0009091","X",0,0,0,0,0,0,0,0,0,0
"Mir322","ENSMUSG00000065418","X","MGP_CASTEiJ_G0009019","X",0,0,0,0,0,0,0,0,0,0
"Mir325","ENSMUSG00000065425","X","MGP_CASTEiJ_G0009069","X",0,0,0,0,0,0,0,0,0,0
"Mir3475","ENSMUSG00000093102","X","MGP_CASTEiJ_G0009079","X",0,0,0,0,0,0,0,0,0,0
"Mir351","ENSMUSG00000065503","X","MGP_CASTEiJ_G0009017","X",0,0,0.400376353772546,0,0,0,0,0,0,0
"Mir361","ENSMUSG00000065510","X","MGP_CASTEiJ_G0009072","X",0,0,0,0,0,0,0,0,0,0
"Mir362","ENSMUSG00000070100","X","MGP_CASTEiJ_G0008989","X",0,0,0,0,0,0,0,0,0,0
"Mir3620","ENSMUSG00000099172","X","MGP_CASTEiJ_G0009090","X",0,0,0,0,0,0,0,0,0,0
"Mir363","ENSMUSG00000070106","X","MGP_CASTEiJ_G0008602","5",0,0,0,0,0,0,0,0,0,0
"Mir374b","ENSMUSG00000076269","X","MGP_CASTEiJ_G0009064","X",0,0,0,0,0,0,0,0,0,0
"Mir374c","ENSMUSG00000106465","X","MGP_CASTEiJ_G0009065","X",0,0,0,0,0,0,0,0,0,0
"Mir384","ENSMUSG00000065499","X","MGP_CASTEiJ_G0009068","X",0,0,0,0,0,0,0,0,0,0
"Mir421","ENSMUSG00000065509","X","MGP_CASTEiJ_G0009063","X",0,0,0,0,0,0,0,0,0,0
"Mir448","ENSMUSG00000065450","X","MGP_CASTEiJ_G0009089","X",0,0,0,0,0,0,0,0,0,0
"Mir450-1","ENSMUSG00000065486","X","MGP_CASTEiJ_G0009014","X",0,0,0,0,0,0,0,0,0,0
"Mir450-2","ENSMUSG00000076399","X","MGP_CASTEiJ_G0009015","X",0,0,0,0,0,0,0,0,0,0
"Mir450b","ENSMUSG00000076050","X","MGP_CASTEiJ_G0009013","X",0,0,0,0,0,0,0,0,0,0
"Mir452","ENSMUSG00000070138","X","MGP_CASTEiJ_G0009046","X",0,0,0,0,0,0,0,0,0,0
"Mir463","ENSMUSG00000070078","X","MGP_CASTEiJ_G0009032","X",0,0,0,0,0,0,0,0,0,0
"Mir465","ENSMUSG00000070071","X","MGP_CASTEiJ_G0009040","X",0,0,0,0,0,0,0,0,0,0
"Mir465d","ENSMUSG00000106642","X","MGP_CASTEiJ_G0009038","X",0,0,0,0,0,0,0,0,0,0
"Mir470","ENSMUSG00000070073","X","MGP_CASTEiJ_G0009037","X",0,0,0,0,0,0,0,0,0,0
"Mir471","ENSMUSG00000070104","X","MGP_CASTEiJ_G0009030","X",0,0,0,0,0,0,0,0,0,0
"Mir500","ENSMUSG00000070108","X","MGP_CASTEiJ_G0008987","X",0,0,0,0,0,0,0,0,0,0
"Mir501","ENSMUSG00000076251","X","MGP_CASTEiJ_G0008988","X",0,0,0,0,0,0,0,0,0,0
"Mir503","ENSMUSG00000076122","X","MGP_CASTEiJ_G0009018","X",0,0,0,0,0.245086025194843,0,0,0,0,0
"Mir504","ENSMUSG00000070110","X","MGP_CASTEiJ_G0009021","X",0,0,0,0,0,0,0,0,0,0
"Mir505","ENSMUSG00000070081","X","MGP_CASTEiJ_G0009023","X",0,0,0,0,0,0,0,0,0,0
"Mir509","ENSMUSG00000106233","X","MGP_CASTEiJ_G0009043","X",0,0,0,0,0,0,0,0,0,0
"Mir5116","ENSMUSG00000092787","X","MGP_CASTEiJ_G0009020","X",0,0,0,0,0,0,0,0,0,0
"Mir5132","ENSMUSG00000092907","X","MGP_CASTEiJ_G0009050","X",0,0,0,0,0,0,0,0,0,0
"Mir532","ENSMUSG00000070139","X","MGP_CASTEiJ_G0008991","X",0,0,0,0,0,0,0,0,0,0
"Mir542","ENSMUSG00000076140","X","MGP_CASTEiJ_G0009016","X",0,0,0,0,0,0,0,0,0,0
"Mir547","ENSMUSG00000076005","X","MGP_CASTEiJ_G0009042","X",0,0,0,0,0,0,0,0,0,0
"Mir5617","ENSMUSG00000093408","X","MGP_CASTEiJ_G0008998","X",0,0,0,0,0,0,0,0,0,0
"Mir6383","ENSMUSG00000098493","X","MGP_CASTEiJ_G0009078","X",0,0,0,0,0,0,0,0,0,0
"Mir6384","ENSMUSG00000105738","X","MGP_CASTEiJ_G0009007","X",0,0,0,0,0,0,0,0,0,0
"Mir652","ENSMUSG00000076011","X","MGP_CASTEiJ_G0009080","X",0,0,0,0,0,0,0,0,0,0
"Mir672","ENSMUSG00000076286","X","MGP_CASTEiJ_G0009067","X",0.569344283342153,0,0,0.264332435043608,0,0,0,0,0,0
"Mir676","ENSMUSG00000076398","X","MGP_CASTEiJ_G0009060","X",0,0,0,0,0,0,0,0,0,0
"Mir7091","ENSMUSG00000099226","X","MGP_CASTEiJ_G0009052","X",0,0,0,0,0,0,0,0,0,0
"Mir7092","ENSMUSG00000106409","X","MGP_CASTEiJ_G0009053","X",0,0,0,0,0,0,0,0,0,0
"Mir7093","ENSMUSG00000099272","X","MGP_CASTEiJ_G0009075","X",0,0,0,0,0,0,0,0,0,0
"Mir717","ENSMUSG00000076214","X","MGP_CASTEiJ_G0009008","X",0,0,0,0,0,0,0,0,0,0
"Mir718","ENSMUSG00000076127","X","MGP_CASTEiJ_G0009051","X",0,0,0,0,0,0,0,0,0,0
"Mir741","ENSMUSG00000077119","X","MGP_CASTEiJ_G0009031","X",0,0,0,0,0,0,0,0,0,0
"Mir742","ENSMUSG00000077092","X","MGP_CASTEiJ_G0009027","X",0,0,0,0,0,0,0,0,0,0
"Mir743","ENSMUSG00000077127","X","MGP_CASTEiJ_G0009025","X",0,0,0,0,0,0,0,0,0,0
"Mir764","ENSMUSG00000076458","X","MGP_CASTEiJ_G0009084","X",0,0,0,0,0,0,0,0,0,0
"Mir7646","ENSMUSG00000106264","X","MGP_CASTEiJ_G0009076","X",0,0,0,0,0,0,0,0,0,0
"Mir767","ENSMUSG00000076455","X","MGP_CASTEiJ_G0009047","X",0,0,0,0,0,0,0,0,0,0
"Mir7673","ENSMUSG00000099072","X","MGP_CASTEiJ_G0009056","X",0,0,0,0,0,0,0,0,0,0
"Mir878","ENSMUSG00000077872","X","MGP_CASTEiJ_G0009034","X",0,0,0,0,0,0,0,0,0,0
"Mir880","ENSMUSG00000078002","X","MGP_CASTEiJ_G0009033","X",0,0,0,0,0,0,0,0,0,0
"Mir881","ENSMUSG00000078038","X","MGP_CASTEiJ_G0009035","X",0,0,0,0,0,0,0,0,0,0
"Mir883a","ENSMUSG00000078017","X","MGP_CASTEiJ_G0009028","X",0,0,0,0,0,0,0,0,0,0
"Mir883b","ENSMUSG00000078024","X","MGP_CASTEiJ_G0009029","X",0,0,0,0,0,0,0,0,0,0
"Mir92-2","ENSMUSG00000065613","X","MGP_CASTEiJ_G0008601","5",0,0,0,0,0,0,0,0,0,0
"Mir98","ENSMUSG00000065536","X","MGP_CASTEiJ_G0009093","X",0,0,0,0,0,0,0,0,0,0
"Mirlet7f-2","ENSMUSG00000065602","X","MGP_CASTEiJ_G0009092","X",0,0,0,0,0,0,0,0,0,0
"Mmgt1","ENSMUSG00000061273","X","MGP_CASTEiJ_G0034703","X",45.5475426673723,37.1925320495022,42.0395171461174,40.7071949967157,40.1941081319543,6.87724090596645,11.5613443409501,9.86596105313215,8.52859876069984,13.8785701883588
"Morc4","ENSMUSG00000031434","X","MGP_CASTEiJ_G0035097","X",42.7008212506615,44.6826947539159,35.6334954857566,44.1435166522826,37.0079898044214,20.9755847631977,16.7335247040068,16.1144030534492,13.5825832114849,17.7173236447133
"Mospd1","ENSMUSG00000023074","X","MGP_CASTEiJ_G0034687","X",19.6423777753043,16.7882957167892,17.616559565992,18.7676028880962,15.1953335620803,0.687724090596645,0.304245903709214,1.97319221062643,1.57937014087034,0.295288727411889
"Mospd2","ENSMUSG00000061778","X","MGP_CASTEiJ_G0035217","X",26.1898370337391,34.3514358512764,42.8402698536624,29.3409002898405,26.2242046958482,24.7580672614792,18.8632460299713,22.0339796853285,15.4778273805293,15.3550138254182
"Mpp1","ENSMUSG00000031402","X","MGP_CASTEiJ_G0034819","X",13.9489349418828,21.437362222977,21.6203231037175,17.4459407128781,12.0092152345473,1.03158613589497,0.608491807418428,0.986596105313215,1.26349611269627,1.18115490964756
"Msl3","ENSMUSG00000031358","X","MGP_CASTEiJ_G0035232","X",23.0584434753572,28.4109619822586,21.2199467499449,26.961908374448,21.0773981667565,5.50179272477316,5.17218036305664,1.31546147375095,3.15874028174068,2.06702109188322
"Msn","ENSMUSG00000031207","X","MGP_CASTEiJ_G0034887","X",623.431990259658,858.269333336777,521.290012611855,410.508271622724,367.38395176707,82.8707529168958,119.568640157721,73.0081117931779,60.331939381247,59.3530342097896
"Mtcp1","ENSMUSG00000031200","X","MGP_CASTEiJ_G0034824","X",1.70803285002646,1.03312589026395,3.60338718395292,0.528664870087217,1.7156021763639,1.03158613589497,2.43396722967371,0.657730736875476,0,0.295288727411889
"Mtm1","ENSMUSG00000031337","X","MGP_CASTEiJ_G0034746","X",55.51106762586,50.6231686229336,60.857205773427,51.5448248335036,51.9582373413068,3.78248249828155,5.78067217047506,4.93298052656607,6.9492286198295,5.61048582082589
"Mtmr1","ENSMUSG00000015214","X","MGP_CASTEiJ_G0034747","X",34.1606570005292,34.0931543787104,48.8459151602506,37.799538211236,37.7432478800059,5.84565477007149,6.38916397789349,5.26184589500381,5.68573250713323,6.49635200306155
"Mycs","ENSMUSG00000044597","X","MGP_CASTEiJ_G0034483","X",0,0,0,0,0,0,0,0,0,0
"n-R5s7","ENSMUSG00000065689","X","MGP_CASTEiJ_G0035622","X",0,0,0,0,0,0,0,0,0,0
"Naa10","ENSMUSG00000031388","X","MGP_CASTEiJ_G0034788","X",16.2263120752514,10.0729774300735,15.6146777971293,11.6306271419188,16.1756776628597,2.40703431708826,3.04245903709214,2.95978831593964,1.89524416904441,2.657598546707
"Nap1l2","ENSMUSG00000082229","X","MGP_CASTEiJ_G0034944","X",0,0,0,0,0,0,0,0,0,0
"Nap1l3","ENSMUSG00000055733","X","MGP_CASTEiJ_G0035012","X",1.42336070835538,2.58281472565988,3.20301083018037,2.37899191539247,1.47051615116906,0.343862045298323,1.21698361483686,1.64432684218869,0.947622084522204,0.885866182235666
"Ndp","ENSMUSG00000040138","X","MGP_CASTEiJ_G0034560","X",0,0,0,0,0,0,0,0,0,0
"Ndufa1","ENSMUSG00000016427","X","MGP_CASTEiJ_G0034612","X",0,0,0.800752707545092,0,0,0,0.304245903709214,0,0,0.295288727411889
"Ndufb11","ENSMUSG00000031059","X","MGP_CASTEiJ_G0034571","X",129.241152318669,142.313091383859,125.71817508458,181.596382874959,148.76721729327,28.5405497597608,28.9033608523753,25.3226333697058,34.1143950427994,34.8440698346029
"Nhs","ENSMUSG00000059493","X","MGP_CASTEiJ_G0035196","X",0,0.258281472565988,1.20112906131764,0.264332435043608,0,0,0,0,0,0.295288727411889
"Nhsl2","ENSMUSG00000079481","X","MGP_CASTEiJ_G0034931","X",0.85401642501323,0.258281472565988,0.400376353772546,0,0.245086025194843,0.343862045298323,0,0,0,0
"Nkap","ENSMUSG00000016409","X","MGP_CASTEiJ_G0034610","X",25.905164892068,20.920799277845,24.8233339338979,20.6179299334014,14.2149894613009,3.78248249828155,5.47642626676585,3.28865368437738,3.15874028174068,2.657598546707
"Nkrf","ENSMUSG00000044149","X","MGP_CASTEiJ_G0034605","X",1.70803285002646,0.258281472565988,1.20112906131764,0.792997305130825,1.47051615116906,0,0,0,0,0
"Nlgn3","ENSMUSG00000031302","X","MGP_CASTEiJ_G0034922","X",0.284672141671077,0.516562945131975,2.80263447640782,2.64332435043608,4.41154845350718,0,0.912737711127642,0.328865368437738,2.21111819721848,2.657598546707
"Nox1","ENSMUSG00000031257","X","MGP_CASTEiJ_G0035025","X",0,0,0,0,0,0,0,0,0,0
"Nr0b1","ENSMUSG00000025056","X","MGP_CASTEiJ_G0034857","X",0,0,0,0,0,0,0,0,0,0
"Nrk","ENSMUSG00000052854","X","MGP_CASTEiJ_G0035085","X",0,0,0,0,0,0,0,0,0,0
"Nsdhl","ENSMUSG00000031349","X","MGP_CASTEiJ_G0034762","X",53.2336904924913,50.8814500954996,78.0733889856465,71.6340898968178,66.4183128278026,13.4106197666346,20.0802296448081,15.7855376850114,14.8460793241812,17.1267461898895
"Nudt10","ENSMUSG00000073293","X","MGP_CASTEiJ_G0034485","X",1.42336070835538,1.54968883539593,2.00188176886273,0.264332435043608,0.980344100779374,2.75089636238658,2.43396722967371,3.28865368437738,1.26349611269627,2.36230981929511
"Nup62cl","ENSMUSG00000072944","X","MGP_CASTEiJ_G0035099","X",0,0,0,0,0,0,0,0,0,0
"Nxf2","ENSMUSG00000009941","X","MGP_CASTEiJ_G0035043","X",0,0,0,0,0,0,0,0,0,0
"Nxf3","ENSMUSG00000057000","X","MGP_CASTEiJ_G0035061","X",0.284672141671077,0.516562945131975,0.400376353772546,0,0.490172050389687,0,0.608491807418428,0,0,0.885866182235666
"Nxf7","ENSMUSG00000031410","X","MGP_CASTEiJ_G0035050","X",0,0,0,0,0,0,0,0,0,0
"Nxt2","ENSMUSG00000042271","X","MGP_CASTEiJ_G0035115","X",29.605902733792,31.2520581804845,35.2331191319841,39.3855328214976,28.4299789226018,1.71931022649161,3.04245903709214,0.986596105313215,3.15874028174068,5.61048582082589
"Nyx","ENSMUSG00000051228","X","MGP_CASTEiJ_G0034551","X",0,1.54968883539593,3.20301083018037,3.1719892205233,3.18611832753296,0,0,0,0,0
"Ocrl","ENSMUSG00000001173","X","MGP_CASTEiJ_G0034649","X",173.934678561028,135.597773097144,159.750165155246,136.395536482502,139.453948335866,27.1651015785675,17.6462624151344,24.6649026328304,22.4270560003588,15.0597250980063
"Ofd1","ENSMUSG00000040586","X","MGP_CASTEiJ_G0035222","X",47.2555755173987,50.6231686229336,46.0432806838428,67.4047709361201,58.0853879711779,2.40703431708826,5.78067217047506,5.26184589500381,3.79048833808882,1.18115490964756
"Ogt","ENSMUSG00000034160","X","MGP_CASTEiJ_G0034928","X",182.47484281116,196.810482095283,216.203231037175,103.882646972138,116.90603401794,48.1406863417652,51.4175577268572,59.1957663187929,27.1651664229699,31.3006051056602
"Olfr1320","ENSMUSG00000071764","X","MGP_CASTEiJ_G0034666","X",0,0,0,0,0,0,0,0,0,0
"Olfr1321","ENSMUSG00000067971","X","MGP_CASTEiJ_G0034667","X",0,0,0,0,0,0,0,0,0,0
"Olfr1322","ENSMUSG00000056281","X","MGP_CASTEiJ_G0034669","X",0,0,0,0,0,0,0,0,0,0
"Olfr1323","ENSMUSG00000050504","X","MGP_CASTEiJ_G0034670","X",0,0,0,0,0,0,0,0,0,0
"Olfr1324","ENSMUSG00000048173","X","MGP_CASTEiJ_G0034671","X",0,0,0,0,0,0,0,0,0,0
"Olfr1325","ENSMUSG00000051706","X","MGP_CASTEiJ_G0034812","X",0,0,0,0,0,0,0,0,0,0
"Olfr1326-ps1","ENSMUSG00000043715","X","MGP_CASTEiJ_G0034811","X",0,0,0,0,0,0,0,0,0,0
"Ophn1","ENSMUSG00000031214","X","MGP_CASTEiJ_G0034896","X",36.7227062755689,23.5036140035049,32.4304846555762,33.8345516855819,30.1455810989657,7.5649649965631,4.259442651929,4.60411515812834,6.63335459165543,6.79164073047344
"Opn1mw","ENSMUSG00000031394","X","MGP_CASTEiJ_G0034793","X",0,0,0.400376353772546,0,0,0,0,0,0,0
"Otc","ENSMUSG00000031173","X","MGP_CASTEiJ_G0034542","X",0,0,0,0,0,0,0,0,0,0
"Otud5","ENSMUSG00000031154","X","MGP_CASTEiJ_G0034509","X",48.394264084083,37.1925320495022,42.8402698536624,37.5352057761924,37.498161854811,39.5441352093071,44.7241478452544,39.7927095809663,31.5874028174068,30.1194501960127
"Otud6a","ENSMUSG00000051582","X","MGP_CASTEiJ_G0034904","X",0,0,0,0,0.490172050389687,0,0,0,0,0
"P2ry10","ENSMUSG00000050921","X","MGP_CASTEiJ_G0034974","X",0,0.774844417697963,0,0.528664870087217,0.73525807558453,0,0.304245903709214,0,0,0
"P2ry4","ENSMUSG00000044359","X","MGP_CASTEiJ_G0034908","X",0,0,0,0,0.245086025194843,0,0,0,0,0
"Pabpc5","ENSMUSG00000034732","X","MGP_CASTEiJ_G0035010","X",0,0,0,0,0,0,0,0,0,0
"Pak3","ENSMUSG00000031284","X","MGP_CASTEiJ_G0035122","X",0.284672141671077,0,0,0,0.245086025194843,0,0,0,0.631748056348136,0
"Pbdc1","ENSMUSG00000031226","X","MGP_CASTEiJ_G0034957","X",17.3650006419357,16.7882957167892,20.0188176886273,16.9172758427909,20.0970540659772,6.87724090596645,6.69340988160271,6.57730736875476,1.89524416904441,1.18115490964756
"Pbsn","ENSMUSG00000000003","X","MGP_CASTEiJ_G0034839","X",0,0,0,0,0,0,0,0,0,0
"Pcdh11x","ENSMUSG00000034755","X","MGP_CASTEiJ_G0035011","X",0,0,0,0,0,0,0,0,0,0
"Pcdh19","ENSMUSG00000051323","X","MGP_CASTEiJ_G0035019","X",0,0,0,0,0,0,0,0,0,0
"Pcsk1n","ENSMUSG00000039278","X","MGP_CASTEiJ_G0034516","X",0,0,0,0,0.980344100779374,0,0,0,0,0.295288727411889
"Pcyt1b","ENSMUSG00000035246","X","MGP_CASTEiJ_G0034868","X",0,0,0,0,0,0,0,0,0,0
"Pdha1","ENSMUSG00000031299","X","MGP_CASTEiJ_G0035187","X",91.3797574764156,89.8819524529637,84.8797869997798,105.732974017443,85.7801088181952,17.8808263555128,18.2547542225528,11.5102878953208,15.7937014087034,16.2408800076539
"Pdk3","ENSMUSG00000035232","X","MGP_CASTEiJ_G0034869","X",28.1825420254366,29.7023693450886,27.2255920565331,33.041554380451,30.1455810989657,2.40703431708826,3.34670494080135,3.94638442125286,4.42223639443695,4.13404218376644
"Pdzd11","ENSMUSG00000015668","X","MGP_CASTEiJ_G0034910","X",24.1971320420415,21.953925168109,21.2199467499449,25.1115813291428,24.998774569874,3.78248249828155,2.43396722967371,1.31546147375095,3.15874028174068,4.42933091117833
"Pdzd4","ENSMUSG00000002006","X","MGP_CASTEiJ_G0034784","X",1.99270499169754,2.0662517805279,1.20112906131764,1.32166217521804,2.69594627714328,0,0.304245903709214,0,0.631748056348136,0.295288727411889
"Pfkfb1","ENSMUSG00000025271","X","MGP_CASTEiJ_G0035136","X",0.569344283342153,0.258281472565988,0.400376353772546,0,0,0,0.304245903709214,0,0.315874028174068,0
"Pgr15l","ENSMUSG00000031212","X","MGP_CASTEiJ_G0034893","X",0,0,0,0,0,0,0,0,0,0
"Pgrmc1","ENSMUSG00000006373","X","MGP_CASTEiJ_G0034600","X",11.6715578085141,14.2054809911293,11.6109142594038,11.8949595769624,13.7248174109112,11.0035854495463,13.0825738594962,4.2752497896906,4.42223639443695,5.315197093414
"Phex","ENSMUSG00000057457","X","MGP_CASTEiJ_G0035173","X",0,0.516562945131975,0,0.264332435043608,0.245086025194843,0,0,0,0,0
"Phf6","ENSMUSG00000025626","X","MGP_CASTEiJ_G0034682","X",11.3868856668431,9.29813301237556,10.8101615518587,9.25163522652629,12.7444733101319,3.43862045298323,3.04245903709214,2.30205757906417,2.52699222539254,2.36230981929511
"Phf8","ENSMUSG00000041229","X","MGP_CASTEiJ_G0035144","X",33.5913127171871,36.1594061592383,38.836506315937,21.4109272385323,23.7733444438998,5.15793067947484,4.86793445934742,5.59071126344155,5.05398445078509,6.79164073047344
"Phka1","ENSMUSG00000034055","X","MGP_CASTEiJ_G0034938","X",85.1169703596519,82.1335082759841,81.2763998158269,96.2170063558734,89.7014852213127,3.0947584076849,8.51888530385799,9.86596105313215,7.26510264800357,7.67750691270911
